,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4504.0,FF_d_coreAsc,4504.0,4689,272970.5,274031.0,4689.0,0.960545958627
1e-05,4507.73967,FF_d_coreAsc,4505.0,4690,273967.0,275071.0,4692.75071,0.960575139948
2e-05,4490.48272,FF_d_coreAsc,4485.0,4690,274136.0,275466.5,4695.50933,0.956335597357
4e-05,4513.95148,FF_d_coreAsc,4503.0,4690,273787.0,274934.5,4700.99738,0.96021144347
8e-05,4517.9984,FF_d_coreAsc,4496.0,4690,274980.0,276171.0,4712.09368,0.958809121129
0.0001,4528.3951,FF_d_coreAsc,4501.0,4688,273951.0,275134.5,4715.51345,0.960318562976
0.0002,4562.043,FF_d_coreAsc,4507.0,4692,275215.0,276350.5,4747.2701,0.96098239702
0.0004,4615.7022,FF_d_coreAsc,4506.0,4685,274255.5,275313.0,4795.1252,0.962582207447
0.0008,4711.5436,FF_d_coreAsc,4491.0,4693,275679.5,276884.0,4914.5072,0.958701128772
0.001,4774.2015,FF_d_coreAsc,4498.0,4689,276201.5,277361.0,4966.361,0.961307786526
0.002,5034.811,FF_d_coreAsc,4477.0,4685,278905.5,280194.0,5245.388,0.959854828661
0.004,5568.034,FF_d_coreAsc,4383.0,4626,296258.5,297931.0,5817.724,0.957081154073
0.008,6738.232,FF_d_coreAsc,4282.0,4566,307029.0,309133.5,7039.068,0.957261955702
0.01,7361.485,FF_d_coreAsc,4275.0,4552,308648.5,310726.0,7659.26,0.961122223296
0.02,10498.59,FF_d_coreAsc,4061.0,4349,321879.5,324680.0,10842.6,0.968272370096
0.04,17314.68,FF_d_coreAsc,3304.0,3532,350267.0,354951.5,17730.06,0.976571991296
0.08,31279.12,FF_d_coreAsc,3092.0,3340,352339.0,359140.0,32071.2,0.975302452044
0.1,38435.05,FF_d_coreAsc,3094.0,3319,353410.5,359578.5,39276.85,0.978567527691
0.2,73636.3,FF_d_coreAsc,3005.0,3240,353156.5,360620.5,75364.1,0.977073964925
0.4,144306.8,FF_d_coreAsc,2986.0,3205,353302.0,360352.0,147345.8,0.979375048356
1.0,355570.0,FF_d_coreAsc,2983.0,3194,352587.0,359602.5,362796.5,0.980081119856
10.0,3525778.0,FF_d_coreAsc,2963.0,3176,352281.5,359490.5,3598081.0,0.979905121647
