0,4338.6,1.8589e+05,156.45,61028
1.2333e-07,4319.9,1.8495e+05,162.35,63415
2.4666e-07,4320.6,1.8496e+05,161.65,63174
4.9332e-07,4317.4,1.8481e+05,162.1,63332
9.8663e-07,4320.1,1.8496e+05,161.05,62931
1.2333e-06,4320.3,1.8498e+05,161.75,63181
2.4666e-06,4314.3,1.847e+05,163.7,63940
4.9332e-06,4317.4,1.8499e+05,163.55,63902
9.8663e-06,4314.2,1.8494e+05,164.5,64280
1.2333e-05,4311.7,1.8495e+05,165.4,64624
2.4666e-05,4292.2,1.8416e+05,173.6,67812
4.9332e-05,4250.1,1.8247e+05,191.3,74811
9.8663e-05,3988.8,1.6827e+05,287.9,1.1341e+05
0.00012333,3977.9,1.6833e+05,290.4,1.1442e+05
0.00024666,3798.6,1.6371e+05,325.9,1.2849e+05
0.00049332,2959.3,1.3188e+05,479.65,1.8908e+05
0.00098663,2787,1.2782e+05,498.35,1.964e+05
0.0012333,2762.8,1.2764e+05,499.25,1.9676e+05
0.0024666,2702.7,1.2675e+05,503.4,1.9839e+05
0.0049332,2668.7,1.2628e+05,505.65,1.9928e+05
0.012333,2647.2,1.2602e+05,506.65,1.9967e+05
0.12333,2638.7,1.2599e+05,507.1,1.9985e+05
