,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1673.0,FF_mix,1673.0,1735,93434.0,96658.0,1735.0,0.964265129683
1e-05,1667.94772,FF_mix,1667.0,1735,94772.0,98308.0,1735.98308,0.960808742445
2e-05,1672.8996,FF_mix,1671.0,1735,94980.0,98308.0,1736.96616,0.963115827196
4e-05,1670.79088,FF_mix,1667.0,1735,94772.0,98308.0,1738.93232,0.960814208111
8e-05,1680.60672,FF_mix,1673.0,1735,95084.0,98308.0,1742.86464,0.964278396284
0.0001,1676.4772,FF_mix,1667.0,1735,94772.0,98308.0,1744.8308,0.960825084014
0.0002,1692.0168,FF_mix2,1673.0,1735,95084.0,98308.0,1754.6616,0.964298073201
0.0004,1699.64,FF_a,1664.0,1735,89100.0,98308.0,1774.3232,0.957908908591
0.0008,1719.8848,FF_a,1645.0,1718,93606.0,112808.0,1808.2464,0.95113409323
0.001,1739.126,FF_a,1644.0,1716,95126.0,115858.0,1831.858,0.949378172326
0.002,1832.988,FF_a,1643.0,1717,94994.0,115854.0,1948.708,0.940617065256
0.004,1992.224,coreopt_IS_aa,1574.0,1586,104556.0,126054.0,2090.216,0.953118720745
0.008,2465.488,FF_mix,1484.0,1573,122686.0,127328.0,2591.624,0.951329359506
0.01,2793.04,FF_mix,1483.0,1606,131004.0,137414.0,2980.14,0.937217714604
0.02,4145.64,FF_mix,1504.0,1606,132082.0,137386.0,4353.72,0.952206389019
0.04,6744.16,FF_mix,1490.0,1607,131354.0,137438.0,7104.52,0.949277361454
0.08,11943.12,FF_mix,1478.0,1606,130814.0,137470.0,12603.6,0.947595924974
0.1,14672.4,FF_mix,1496.0,1605,131764.0,137432.0,15348.2,0.955968778098
0.2,27655.0,FF_mix,1479.0,1605,130880.0,137432.0,29091.4,0.95062458321
0.4,54367.0,FF_mix,1491.0,1593,132190.0,137494.0,56590.6,0.960707255269
1.0,133352.0,FF_mix,1484.0,1592,131868.0,137484.0,139076.0,0.958842647186
10.0,1320304.0,FF_mix,1484.0,1592,131882.0,137498.0,1376572.0,0.959124549969
