,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1701.0,coreopt_IS_aa,1701.0,1739,138434.0,145984.0,1739.0,0.978148361127
1e-05,1694.43551,coreopt_IS_aa,1693.0,1739,143551.0,155518.0,1740.55518,0.973502896932
2e-05,1699.8503,coreopt_IS_aa,1697.0,1739,142515.0,155480.0,1742.1096,0.975742456158
4e-05,1696.68016,coreopt_IS_aa,1691.0,1739,142004.0,155480.0,1745.2192,0.972187424938
8e-05,1707.5304,coreopt_IS_aa,1696.0,1739,144130.0,155480.0,1751.4384,0.97493032013
0.0001,1703.3064,coreopt_IS_aa,1689.0,1739,143064.0,155499.0,1754.5499,0.970793934102
0.0002,1725.8292,coreopt_IS_aa,1697.0,1739,144146.0,155518.0,1770.1036,0.974987678687
0.0004,1746.484,coreopt_IS_da,1686.0,1739,151210.0,155499.0,1801.1996,0.969622689234
0.0008,1809.0688,coreopt_IS_da,1688.0,1739,151336.0,155499.0,1863.3992,0.970843392012
0.001,1838.33,coreopt_IS_da,1687.0,1739,151330.0,155499.0,1894.499,0.970351528293
0.002,1986.054,coreopt_IS_da,1684.0,1739,151027.0,155499.0,2049.998,0.968807774447
0.004,2256.552,coreopt_IS_da,1627.0,1637,157388.0,158588.0,2271.352,0.993484057073
0.008,2895.568,coreopt_IS_da,1611.0,1619,160571.0,161455.0,2910.64,0.994821757414
0.01,3216.71,coreopt_IS_da,1611.0,1619,160571.0,161455.0,3233.55,0.99479210156
0.02,4826.42,coreopt_IS_da,1611.0,1617,160771.0,161586.0,4848.72,0.995400848059
0.04,8311.96,coreopt_IS_da,1635.0,1675,166924.0,170261.0,8485.44,0.979555568126
0.08,14507.04,coreopt_IS_da,1588.0,1595,161488.0,162290.0,14578.2,0.995118738939
0.1,17781.5,coreopt_IS_da,1589.0,1589,161925.0,162343.0,17823.3,0.997654755292
0.2,34008.0,coreopt_IS_da,1581.0,1580,162135.0,162490.0,34078.0,0.997945888843
0.4,66348.8,coreopt_IS_da,1578.0,1580,161927.0,162414.0,66545.6,0.997042629415
1.0,163505.0,coreopt_IS_da,1578.0,1580,161927.0,162414.0,163994.0,0.997018183592
10.0,1620848.0,coreopt_IS_da,1578.0,1580,161927.0,162414.0,1625720.0,0.997003173978
