0,4050.9,2.3124e+05,87,33656
1.0244e-07,4047.6,2.3099e+05,86.7,33632
2.0487e-07,4046.6,2.3092e+05,87,33664
4.0974e-07,4050.8,2.3136e+05,87.8,34027
8.1949e-07,4048.1,2.3121e+05,88.1,34124
1.0244e-06,4049.7,2.3129e+05,86.95,33675
2.0487e-06,4050.3,2.3145e+05,88,34098
4.0974e-06,4050.3,2.317e+05,89.3,34585
8.1949e-06,4045.3,2.317e+05,93.4,36187
1.0244e-05,4041.2,2.3133e+05,95.95,37155
2.0487e-05,4007.9,2.2858e+05,115.75,44963
4.0974e-05,3911.9,2.2221e+05,156.9,61787
8.1949e-05,3847.8,2.1965e+05,179.3,71290
0.00010244,3849.6,2.2051e+05,179,71158
0.00020487,3638.2,2.1471e+05,225.4,89759
0.00040974,2585,1.6781e+05,430.85,1.7223e+05
0.00081949,2375.4,1.6178e+05,455.55,1.8214e+05
0.0010244,2349.4,1.6097e+05,458.05,1.8323e+05
0.0020487,2317.7,1.6126e+05,459.25,1.8352e+05
0.0040974,2291.1,1.6034e+05,460.8,1.8425e+05
0.010244,2270.7,1.5981e+05,463.6,1.8539e+05
0.10244,2258.3,1.5948e+05,464.2,1.8556e+05
