1e-08,78.36,1e-08,79.57,1e-08,94.136,1e-08,108.92
1.1667e-07,78.354,1.1577e-07,79.57,1.0249e-07,94.136,8.8649e-08,108.93
2.3334e-07,78.347,2.3155e-07,79.57,2.0497e-07,94.124,1.773e-07,108.94
4.6669e-07,78.333,4.6309e-07,79.57,4.0994e-07,94.101,3.5459e-07,108.95
9.3337e-07,78.306,9.2618e-07,79.57,8.1988e-07,94.054,7.0919e-07,108.99
1.1667e-06,78.292,1.1577e-06,79.57,1.0249e-06,94.031,8.8649e-07,109
2.3334e-06,78.224,2.3155e-06,79.57,2.0497e-06,93.914,1.773e-06,109.09
4.6669e-06,78.088,4.6309e-06,78.972,4.0994e-06,93.679,3.5459e-06,109.26
9.3337e-06,73.142,9.2618e-06,77.776,8.1988e-06,93.211,7.0919e-06,108.78
1.1667e-05,72.889,1.1577e-05,76.872,1.0249e-05,92.951,8.8649e-06,108.57
2.3334e-05,71.621,2.3155e-05,75.654,2.0497e-05,91.653,1.773e-05,107.52
4.6669e-05,69.086,4.6309e-05,73.219,4.0994e-05,89.3,3.5459e-05,105.67
9.3337e-05,64.017,9.2618e-05,68.348,8.1988e-05,84.595,7.0919e-05,103.61
0.00011667,61.482,0.00011577,67.743,0.00010249,83.746,8.8649e-05,103.03
0.00023334,60.808,0.00023155,68.092,0.00020497,84.419,0.0001773,103.87
0.00046669,60.808,0.00046309,68.865,0.00040994,85.85,0.00035459,105.98
0.00093337,60.808,0.00092618,68.977,0.00081988,86.64,0.00070919,106.14
0.0011667,60.808,0.0011577,69.012,0.0010249,86.686,0.00088649,106.27
0.0023334,60.808,0.0023155,69.188,0.0020497,86.966,0.001773,106.44
0.0046669,60.808,0.0046309,69.227,0.0040994,86.929,0.0035459,106.4
0.011667,60.808,0.011577,69.342,0.010249,86.71,0.0088649,106.4
0.11667,60.808,0.11577,69.361,0.10249,86.71,0.088649,106.32
