0,4190.8,2.0171e+05,125.75,49636
1.1502e-07,4197.9,2.0233e+05,122.8,48478
2.3004e-07,4194.6,2.0201e+05,123.95,48958
4.6007e-07,4192.9,2.0196e+05,124.55,49184
9.2015e-07,4189.9,2.0185e+05,125.15,49443
1.1502e-06,4193.5,2.0205e+05,125.1,49397
2.3004e-06,4192.8,2.0215e+05,124.75,49287
4.6007e-06,4193.1,2.0234e+05,125.3,49520
9.2015e-06,4199.2,2.0312e+05,124.25,49069
1.1502e-05,4192.1,2.0275e+05,126.9,50123
2.3004e-05,4194,2.0298e+05,132.35,52316
4.6007e-05,4117.7,1.9754e+05,176.2,69964
9.2015e-05,3978,1.9055e+05,230.1,91952
0.00011502,3970.6,1.9074e+05,232.25,92821
0.00023004,3827.1,1.8686e+05,262.9,1.0511e+05
0.00046007,2886.3,1.4628e+05,447.5,1.7904e+05
0.00092015,2721.6,1.4162e+05,467.9,1.8717e+05
0.0011502,2701,1.4149e+05,469.4,1.8774e+05
0.0023004,2641.4,1.4013e+05,475.5,1.9015e+05
0.0046007,2633,1.4016e+05,475.55,1.9015e+05
0.011502,2609.2,1.3988e+05,476.55,1.906e+05
0.11502,2610.5,1.3989e+05,475.05,1.8999e+05
