,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1641.0,FF_a,1641.0,1692,131825.0,143350.0,1692.0,0.969858156028
1e-05,1638.31875,FF_a,1637.0,1692,131875.0,144400.0,1693.444,0.967447845928
2e-05,1641.6405,FF_a,1639.0,1692,132025.0,144400.0,1694.888,0.968583469822
4e-05,1643.264,FF_a,1638.0,1692,131600.0,144400.0,1697.776,0.967892112976
8e-05,1644.476,FF_a,1634.0,1692,130950.0,144400.0,1703.552,0.96532186866
0.0001,1651.16,FF_a,1638.0,1692,131600.0,144400.0,1706.44,0.967605072549
0.0002,1664.46,FF_a,1638.0,1692,132300.0,144400.0,1720.88,0.967214448422
0.0004,1689.75,FF_a,1637.0,1692,131875.0,144400.0,1749.76,0.965703867959
0.0008,1725.46,coreopt_IS_aa,1613.0,1675,140575.0,160975.0,1803.78,0.95658007074
0.001,1739.7,FF_a,1604.0,1674,135700.0,160900.0,1834.9,0.9481170636
0.002,1883.45,FF_a,1611.0,1678,136225.0,161200.0,2000.4,0.941536692661
0.004,2123.5,coreopt_IS_da,1487.0,1568,159125.0,165200.0,2228.8,0.952754845657
0.008,2760.0,coreopt_IS_da,1487.0,1568,159125.0,165200.0,2889.6,0.955149501661
0.01,3078.25,coreopt_IS_da,1487.0,1568,159125.0,165200.0,3220.0,0.95597826087
0.02,4859.5,FF_bm2,1451.0,1571,170425.0,179425.0,5159.5,0.941854830894
0.04,8236.0,FF_mix,1443.0,1571,169825.0,179425.0,8748.0,0.941472336534
0.08,14987.0,FF_mix,1437.0,1572,169375.0,179500.0,15932.0,0.940685413005
0.1,18442.5,FF_mix,1445.0,1572,169975.0,179500.0,19522.0,0.944703411536
0.2,35568.0,FF_mix,1453.0,1571,170575.0,179425.0,37456.0,0.949594190517
0.4,69683.0,FF_mix,1453.0,1572,170575.0,179500.0,73372.0,0.949721964782
1.0,173092.0,FF_mix,1467.0,1571,171625.0,179425.0,180996.0,0.956330526641
10.0,1707954.0,FF_mix,1454.0,1572,170650.0,179500.0,1796572.0,0.950673838844
