,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1537.0,FF_a,1537.0,1624,116301.0,139734.0,1624.0,0.946428571429
1e-05,1532.18669,FF_a,1531.0,1625,118669.0,145394.0,1626.45394,0.942041242189
2e-05,1533.37338,FF_a,1531.0,1625,118669.0,145394.0,1627.90788,0.941928839364
4e-05,1535.74676,FF_a,1531.0,1625,118669.0,145394.0,1630.81576,0.941704634986
8e-05,1540.49352,FF_a,1531.0,1625,118669.0,145394.0,1636.63152,0.941258616356
0.0001,1542.8669,FF_a,1531.0,1625,118669.0,145394.0,1639.5394,0.941036793626
0.0002,1554.7232,FF_a,1531.0,1625,118616.0,145461.0,1654.0922,0.939925356035
0.0004,1577.912,FF_a,1530.0,1623,119780.0,147981.0,1682.1924,0.938009231287
0.0008,1614.624,FF_a,1519.0,1623,119530.0,152332.0,1744.8656,0.925357230952
0.001,1648.782,FF_a,1526.0,1621,122782.0,154046.0,1775.046,0.928867195554
0.002,1745.762,FF_bm2,1452.0,1613,146881.0,157114.0,1927.228,0.905840928006
0.004,2051.784,FF_bm2,1416.0,1578,158946.0,170352.0,2259.408,0.908106902339
0.008,2785.16,FF_bm2,1362.0,1491,177895.0,187430.0,2990.44,0.931354583272
0.01,3089.47,coreopt_IS_da,1313.0,1471,177647.0,189769.0,3368.69,0.917113180494
0.02,4917.22,FF_bm2,1290.0,1438,181361.0,192873.0,5295.46,0.928572777436
0.04,8719.8,FF_bm2,1298.0,1401,185545.0,193972.0,9159.88,0.951955702476
0.08,16012.4,coreopt_IS_da,1272.0,1379,184255.0,194482.0,16937.56,0.945378200874
0.1,19693.6,coreopt_IS_da,1271.0,1376,184226.0,194565.0,20832.5,0.945330613225
0.2,38262.2,FF_bm2,1256.0,1368,185031.0,194585.0,40285.0,0.949787762194
0.4,75226.8,FF_bm2,1244.0,1360,184957.0,194477.0,79150.8,0.950423748086
1.0,186695.0,FF_bm2,1250.0,1358,185445.0,194529.0,195887.0,0.95307498711
10.0,1853283.0,FF_bm2,1243.0,1358,185204.0,194535.0,1946708.0,0.952008724472
