,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1568.0,FF_a,1568.0,1648,159389.0,179838.0,1648.0,0.95145631068
1e-05,1574.60505,FF_a,1573.0,1650,160505.0,182333.5,1651.823335,0.953252697571
2e-05,1576.2101,FF_a,1573.0,1650,160505.0,182333.5,1653.64667,0.95317223963
4e-05,1579.4202,FF_a,1573.0,1650,160505.0,182333.5,1657.29334,0.95301185486
8e-05,1585.8404,FF_a,1573.0,1650,160505.0,182333.5,1664.58668,0.952693193484
0.0001,1589.0505,FF_a,1573.0,1650,160505.0,182333.5,1668.23335,0.952534907661
0.0002,1605.101,FF_a,1573.0,1650,160505.0,182333.5,1686.4667,0.951753746457
0.0004,1626.19,FF_a,1563.0,1649,157975.0,181929.5,1721.7718,0.944486371539
0.0008,1679.5004,coreopt_IS_aa,1547.0,1643,165625.5,192702.5,1797.162,0.934529218846
0.001,1701.753,coreopt_IS_aa,1535.0,1642,166753.0,195009.5,1837.0095,0.926371366071
0.002,1875.352,FF_a,1548.0,1641,163676.0,197321.5,2035.643,0.921257804045
0.004,2258.54,FF_mix,1508.0,1634,187635.0,199219.5,2430.878,0.92910462804
0.008,3049.72,FF_mix,1451.0,1571,199840.0,210527.5,3255.22,0.936870626256
0.01,3449.355,coreopt_IS_da,1436.0,1553,201335.5,213068.5,3683.685,0.936387068927
0.02,5434.7,FF_mix,1390.0,1529,202235.0,214593.5,5820.87,0.933657683473
0.04,9565.1,FF_mix,1394.0,1517,204277.5,215209.5,10125.38,0.944665780445
0.08,17746.32,FF_mix,1385.0,1510,204516.5,215418.5,18743.48,0.946799633793
0.1,21768.4,FF_mix,1379.0,1509,203894.0,215331.5,23042.15,0.944720870231
0.2,42329.5,FF_mix,1386.0,1506,204717.5,215369.0,44579.8,0.949521980807
0.4,82928.6,FF_mix,1374.0,1506,203886.5,215438.0,87681.2,0.945796818474
1.0,205781.5,FF_mix,1376.0,1503,204405.5,215469.5,216972.5,0.948422035051
10.0,2044876.0,FF_mix,1376.0,1504,204350.0,215516.0,2156664.0,0.948166241937
