,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1575.0,FF_a,1575.0,1633,88900.0,99500.0,1633.0,0.964482547459
1e-05,1582.9896,FF_mix,1582.0,1633,98960.0,102020.0,1634.0202,0.96876990872
2e-05,1572.7924,FF_a,1571.0,1633,89620.0,102000.0,1635.04,0.961929004795
4e-05,1583.952,FF_mix,1580.0,1633,98800.0,101980.0,1637.0792,0.967547568865
8e-05,1583.2736,FF_a,1576.0,1633,90920.0,102000.0,1641.16,0.964728362865
0.0001,1589.876,FF_mix,1580.0,1634,98760.0,102000.0,1644.2,0.966960223817
0.0002,1604.824,FF_mix,1585.0,1633,99120.0,102000.0,1653.4,0.970620539494
0.0004,1622.6,FF_mix,1583.0,1633,99000.0,102000.0,1673.8,0.969410921257
0.0008,1623.704,FF_mix,1533.0,1617,113380.0,118460.0,1711.768,0.948553775979
0.001,1653.1,FF_mix,1537.0,1615,116100.0,120780.0,1735.78,0.952367235479
0.002,1778.84,FF_mix2,1545.0,1616,116920.0,121180.0,1858.36,0.957209582643
0.004,1957.04,coreopt_IS_da,1452.0,1514,126260.0,129480.0,2031.92,0.963148155439
0.008,2448.48,FF_bm2,1428.0,1498,127560.0,131120.0,2546.96,0.961334296573
0.01,2708.0,FF_bm2,1427.0,1495,128100.0,131440.0,2809.4,0.963906884032
0.02,4137.2,coreopt_IS_da,1430.0,1531,135360.0,140740.0,4345.8,0.951999631828
0.04,6864.4,FF_mix,1430.0,1519,135860.0,141200.0,7167.0,0.957778707967
0.08,12367.4,FF_mix,1425.0,1504,136780.0,141520.0,12825.6,0.964274575848
0.1,15055.0,FF_mix,1417.0,1503,136380.0,141540.0,15657.0,0.961550744076
0.2,28736.0,FF_mix,1420.0,1503,136580.0,141560.0,29815.0,0.96381016267
0.4,56102.0,FF_mix,1422.0,1503,136700.0,141560.0,58127.0,0.965162489033
1.0,137737.0,FF_mix,1417.0,1504,136320.0,141540.0,143044.0,0.962899527418
10.0,1380844.0,FF_mix,1444.0,1504,137940.0,141540.0,1416904.0,0.974550145952
