,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1622.0,FF_mix,1622.0,1681,98720.0,102300.0,1681.0,0.96490184414
1e-05,1623.924,FF_a,1623.0,1681,92400.0,106280.0,1682.0628,0.965436011069
2e-05,1627.0576,FF_mix,1625.0,1681,102880.0,106280.0,1683.1256,0.96668816635
4e-05,1628.7344,FF_a,1625.0,1681,93360.0,106280.0,1685.2512,0.966463871974
8e-05,1626.3728,FF_a,1619.0,1681,92160.0,106280.0,1689.5024,0.962634205196
0.0001,1628.224,FF_a,1619.0,1681,92240.0,106280.0,1691.628,0.962518946246
0.0002,1636.404,FF_a,1618.0,1681,92020.0,106300.0,1702.26,0.961312607945
0.0004,1662.072,FF_mix,1621.0,1681,102680.0,106300.0,1723.52,0.964347382102
0.0008,1675.08,FF_a,1597.0,1666,97600.0,122540.0,1764.032,0.949574610891
0.001,1685.16,FF_a,1588.0,1665,97160.0,125020.0,1790.02,0.941419648942
0.002,1807.44,FF_mix,1567.0,1663,120220.0,125980.0,1914.96,0.943852613109
0.004,2076.16,FF_mix,1562.0,1640,128540.0,133220.0,2172.88,0.95548764773
0.008,2584.48,FF_mix,1432.0,1550,144060.0,151220.0,2759.76,0.936487230774
0.01,2908.4,FF_mix,1447.0,1543,146140.0,151920.0,3062.2,0.949774671805
0.02,4346.6,FF_mix,1415.0,1528,146580.0,153440.0,4596.8,0.945570831883
0.04,7322.6,coreopt_IS_da,1417.0,1522,147640.0,153660.0,7668.4,0.954905847374
0.08,13291.6,coreopt_IS_da,1418.0,1509,148420.0,153960.0,13825.8,0.961362091163
0.1,16268.0,FF_mix,1418.0,1509,148500.0,153960.0,16905.0,0.96231884058
0.2,30897.0,FF_mix,1401.0,1509,147480.0,153960.0,32301.0,0.956533853441
0.4,61060.0,FF_mix,1428.0,1509,149080.0,153960.0,63093.0,0.967777724946
1.0,148598.0,coreopt_IS_da,1398.0,1509,147200.0,153960.0,155469.0,0.955804694183
10.0,1481009.0,FF_mix,1409.0,1509,147960.0,153960.0,1541109.0,0.96100210952
