,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1740.0,FF_a,1740.0,1820,93213.5,101425.0,1820.0,0.956043956044
1e-05,1735.939005,FF_a,1735.0,1820,93900.5,104139.0,1821.04139,0.953267187958
2e-05,1737.87807,FF_a,1736.0,1819,93903.5,104114.0,1821.08228,0.954310570745
4e-05,1736.73524,FF_a,1733.0,1820,93381.0,104139.0,1824.16556,0.952071060918
8e-05,1744.5736,FF_a,1737.0,1820,94670.0,104139.0,1828.33112,0.954189085837
0.0001,1743.3811,FF_a,1734.0,1820,93811.0,104139.0,1830.4139,0.952451847093
0.0002,1752.6876,FF_a,1734.0,1820,93438.0,104139.0,1840.8278,0.952119258521
0.0004,1771.5244,FF_a,1734.0,1820,93811.0,104139.0,1861.6556,0.951585459738
0.0008,1774.6412,FF_a,1699.0,1802,94551.5,123309.5,1900.6476,0.933703438765
0.001,1803.3555,FF_a,1707.0,1801,96355.5,123288.0,1924.288,0.93715467747
0.002,1900.391,FF_bm2,1667.0,1801,116695.5,123629.5,2048.259,0.92780795788
0.004,2140.596,coreopt_IS_da,1659.0,1791,120399.0,127468.5,2300.874,0.930340383698
0.008,2670.58,FF_bm2,1429.0,1605,155197.5,164329.5,2919.636,0.914696215556
0.01,2988.87,FF_bm2,1434.0,1606,155487.0,164344.0,3249.44,0.919810798168
0.02,4532.74,FF_bm2,1429.0,1605,155187.0,164315.5,4891.31,0.926692440267
0.04,7638.42,FF_bm2,1432.0,1607,155160.5,164348.0,8180.92,0.933687164769
0.08,13877.44,FF_bm2,1434.0,1605,155543.0,164319.0,14750.52,0.940810222284
0.1,17057.25,coreopt_IS_da,1451.0,1606,156062.5,164319.5,18037.95,0.945631294022
0.2,32585.6,FF_bm2,1440.0,1605,155728.0,164315.5,34468.1,0.945384282859
0.4,63598.0,FF_bm2,1434.0,1606,155410.0,164344.0,67343.6,0.944380757785
1.0,157937.5,coreopt_IS_da,1456.0,1605,156481.5,164336.5,165941.5,0.951766134451
10.0,1556310.0,FF_bm2,1435.0,1606,155487.5,164326.5,1644871.0,0.946159303678
