,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3802.0,FF_d,3802.0,3998,328114.0,331945.5,3998.0,0.950975487744
1e-05,3786.284035,FF_d,3783.0,4003,328403.5,332696.0,4006.32696,0.94507614401
2e-05,3786.56554,FF_d,3780.0,3998,328277.0,332486.5,4004.64973,0.945542255952
4e-05,3803.14494,FF_d,3790.0,3991,328623.5,332440.0,4004.2976,0.949765806617
8e-05,3815.29836,FF_d,3789.0,4001,328729.5,333167.5,4027.6534,0.947275741254
0.0001,3809.90575,FF_d,3777.0,3998,329057.5,333306.5,4031.33065,0.945073991884
0.0002,3846.9096,FF_d,3781.0,3996,329548.0,333973.0,4062.7946,0.94686293026
0.0004,3924.4868,FF_d,3793.0,3988,328717.0,332054.5,4120.8218,0.95235537727
0.0008,4048.6208,FF_d,3784.0,3994,330776.0,334921.0,4261.9368,0.94994857737
0.001,4114.3755,FF_d,3784.0,3991,330375.5,334341.0,4325.341,0.951225695269
0.002,4423.685,FF_d,3759.0,3986,332342.5,336705.5,4659.411,0.94940862697
0.004,5098.71,FF_d,3759.0,3981,334927.5,339463.0,5338.852,0.95501991814
0.008,6433.896,FF_d,3766.0,3976,333487.0,337639.5,6677.116,0.963574093965
0.01,7107.86,FF_d,3762.0,3965,334586.0,338358.0,7348.58,0.967242650961
0.02,10533.18,FF_d,3487.0,3729,352309.0,356922.0,10867.44,0.969242066209
0.04,18102.24,FF_d,2419.0,2689,392081.0,403478.5,18828.14,0.961446005819
0.08,33788.2,FF_d,2181.0,2426,395090.0,409907.5,35218.6,0.959385097647
0.1,41711.25,FF_d,2187.0,2432,395242.5,408995.0,43331.5,0.962608033417
0.2,81196.3,FF_bm2,1974.0,2453,396111.5,405248.0,83502.6,0.972380500727
0.4,160418.6,FF_bm2,1974.0,2385,396111.5,409751.5,166285.6,0.964717329703
1.0,398085.5,FF_bm2,1974.0,2381,396111.5,408694.5,411075.5,0.968399965456
10.0,3963089.0,FF_bm2,1974.0,2375,396111.5,409309.5,4095470.0,0.967676237404
