,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1703.0,FF_a,1703.0,1776,93650.0,105080.0,1776.0,0.958896396396
1e-05,1685.93792,FF_a,1685.0,1776,93792.0,108348.0,1777.08348,0.948710591806
2e-05,1701.90942,FF_a,1700.0,1776,95471.0,108308.0,1778.16616,0.957114952632
4e-05,1688.75124,FF_a,1685.0,1776,93781.0,108348.0,1780.33392,0.948558706335
8e-05,1692.50336,FF_a,1685.0,1776,93792.0,108348.0,1784.66784,0.948357628274
0.0001,1694.3792,FF_a,1685.0,1776,93792.0,108348.0,1786.8348,0.948257331903
0.0002,1703.7562,FF_a,1685.0,1776,93781.0,108348.0,1797.6696,0.947758253241
0.0004,1722.5124,FF_a,1685.0,1776,93781.0,108348.0,1819.3392,0.946779138272
0.0008,1761.6488,FF_a,1680.0,1760,102061.0,125706.0,1860.5648,0.946835498554
0.001,1773.984,FF_a,1673.0,1760,100984.0,127629.0,1887.629,0.93979484316
0.002,1865.888,FF_a,1666.0,1758,99944.0,127731.0,2013.462,0.926706339628
0.004,2077.396,coreopt_IS_aa,1606.0,1623,117849.0,143592.0,2197.368,0.94540195361
0.008,2589.704,FF_mix,1500.0,1623,136213.0,143592.0,2771.736,0.934325635631
0.01,2964.39,FF_bm2,1451.0,1611,151339.0,160534.0,3216.34,0.921665619928
0.02,4500.18,coreopt_IS_da,1459.0,1607,152059.0,160878.0,4824.56,0.932764853168
0.04,7561.32,FF_mix,1452.0,1595,152733.0,161361.0,8049.44,0.939359756704
0.08,13817.48,FF_bm2,1463.0,1582,154431.0,161609.0,14510.72,0.952225664888
0.1,16948.3,FF_bm2,1467.0,1580,154813.0,161638.0,17743.8,0.955167438767
0.2,32180.4,FF_mix,1443.0,1576,153687.0,161679.0,33911.8,0.948944025383
0.4,62999.2,FF_mix,1440.0,1573,153898.0,161665.0,66239.0,0.951089237458
1.0,155547.0,FF_mix,1443.0,1569,154104.0,161665.0,163234.0,0.952908095127
10.0,1543792.0,FF_mix,1442.0,1568,154235.0,161680.0,1618368.0,0.953919009768
