,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.004,5766.8,FF_a_coreAsc_mix,4486.0,4560,320200.0,323900.0,5855.6,0.984835029715
0.008,6931.4,FF_a_coreAsc_mix,4231.0,4411,337550.0,346550.0,7183.4,0.96491911908
