,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1658.0,FF_a,1658.0,1713,90660.0,100300.0,1713.0,0.967892586106
1e-05,1657.9492,FF_a,1657.0,1713,94920.0,106220.0,1714.0622,0.967263148327
2e-05,1660.9008,FF_a,1659.0,1713,95040.0,106220.0,1715.1244,0.968385033762
4e-05,1661.768,FF_a,1658.0,1713,94200.0,106220.0,1717.2488,0.967692043226
8e-05,1662.5376,FF_a,1655.0,1713,94220.0,106220.0,1721.4976,0.965750750974
0.0001,1663.466,FF_a,1654.0,1713,94660.0,106220.0,1723.622,0.965099076248
0.0002,1676.04,FF_a,1657.0,1713,95200.0,106220.0,1734.244,0.966438401978
0.0004,1687.28,FF_a,1650.0,1712,93200.0,106780.0,1754.712,0.961570901664
0.0008,1711.48,FF_a,1631.0,1699,100600.0,122720.0,1797.176,0.952316300685
0.001,1724.36,FF_a,1624.0,1697,100360.0,124760.0,1821.76,0.94653521869
0.002,1815.96,FF_bm2,1578.0,1697,118980.0,124980.0,1946.96,0.932715618195
0.004,2062.56,FF_mix,1556.0,1668,126640.0,133400.0,2201.6,0.936845930233
0.008,2627.72,FF_mix,1461.0,1574,145840.0,152740.0,2795.92,0.939840911042
0.01,2905.6,FF_mix,1439.0,1565,146660.0,154340.0,3108.4,0.934757431476
0.02,4406.2,FF_bm2,1439.0,1559,148360.0,154880.0,4656.6,0.9462268608
0.04,7385.0,FF_bm2,1425.0,1541,149000.0,155620.0,7765.8,0.950964485307
0.08,13414.4,FF_bm2,1424.0,1535,149880.0,155700.0,13991.0,0.958787792152
0.1,16268.0,FF_mix,1416.0,1535,148520.0,155720.0,17107.0,0.950955749109
0.2,31196.0,FF_mix,1420.0,1534,148880.0,155720.0,32678.0,0.954648387294
0.4,61198.0,FF_mix,1430.0,1535,149420.0,155720.0,63823.0,0.958870626577
1.0,150841.0,FF_bm2,1421.0,1537,149420.0,155700.0,157237.0,0.959322551308
10.0,1495631.0,FF_mix,1431.0,1536,149420.0,155720.0,1558736.0,0.959515273914
