2265.9,1.9541e+05,2266,1.9541e+05
2265.9,1.9541e+05,2266,1.9541e+05
2266,1.9543e+05,2266,1.9543e+05
2265.9,1.9541e+05,2266,1.9541e+05
2265.9,1.9541e+05,2266,1.9541e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2265.9,1.9541e+05,2266,1.9541e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2265.9,1.9541e+05,2266,1.9541e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2265.9,1.9541e+05,2266,1.9541e+05
2265.9,1.9541e+05,2266,1.9541e+05
2266,1.9543e+05,2266,1.9543e+05
2266,1.9543e+05,2266,1.9543e+05
2265.9,1.9541e+05,2266,1.9541e+05
2265.9,1.9541e+05,2266,1.9541e+05
2265.9,1.9539e+05,2266,1.9539e+05
