0,1,0.99985,1
1.1325e-07,1,0.99985,1
2.265e-07,1,0.99982,1
4.5301e-07,1,0.99984,1
9.0602e-07,1,0.99984,1
1.1325e-06,1,0.99982,1
2.265e-06,1,0.99981,1
4.5301e-06,1,0.9998,1
9.0602e-06,1,0.99981,1
1.1325e-05,1,0.99977,1
2.265e-05,1,0.99973,1
4.5301e-05,1,0.9997,1
9.0602e-05,1,0.99956,1
0.00011325,1,0.99953,1
0.0002265,1,0.99942,1
0.00045301,1.0001,0.99941,1.0001
0.00090602,1.0001,0.99935,1.0001
0.0011325,1,0.99925,1
0.002265,1,0.99922,1
0.0045301,1.0001,0.9993,1.0001
0.011325,1.0001,0.99929,1.0001
0.11325,1.0002,0.99939,1.0002
