2262.4,1.9481e+05,2262.1,1.9481e+05
2262,1.9458e+05,2262.3,1.9458e+05
2262.3,1.9474e+05,2262.5,1.9474e+05
2263.2,1.949e+05,2263.2,1.949e+05
2262.9,1.9491e+05,2262.7,1.9491e+05
2262.4,1.9483e+05,2262.5,1.9483e+05
2261.6,1.9454e+05,2261.5,1.9454e+05
2261.7,1.9463e+05,2261.6,1.9463e+05
2261.2,1.947e+05,2261.3,1.947e+05
2261.3,1.946e+05,2261.2,1.946e+05
2263,1.9495e+05,2263,1.9495e+05
2263.4,1.9495e+05,2263.5,1.9495e+05
2264.3,1.9506e+05,2264.1,1.9506e+05
2264.3,1.9508e+05,2264.4,1.9508e+05
2263.7,1.9508e+05,2263.7,1.9508e+05
2264.1,1.9505e+05,2264.1,1.9505e+05
2264.7,1.9513e+05,2264.4,1.9513e+05
2264.3,1.9514e+05,2264.5,1.9514e+05
2264.3,1.9515e+05,2264.3,1.9515e+05
2264.6,1.9523e+05,2264.5,1.9523e+05
2264.3,1.9519e+05,2264.4,1.9519e+05
2264.4,1.9517e+05,2264.4,1.9517e+05
