0,1,0.78541,0.62828
1.1325e-07,1,0.7853,0.62854
2.265e-07,1,0.78492,0.62859
4.5301e-07,1,0.78407,0.62861
9.0602e-07,1,0.7831,0.62923
1.1325e-06,1,0.78274,0.62964
2.265e-06,1,0.7804,0.63122
4.5301e-06,1,0.77521,0.63378
9.0602e-06,1,0.76555,0.63884
1.1325e-05,1,0.76086,0.64117
2.265e-05,1,0.73891,0.65131
4.5301e-05,1,0.70437,0.66846
9.0602e-05,1,0.65628,0.69208
0.00011325,1,0.63901,0.7007
0.0002265,1,0.58552,0.72753
0.00045301,1,0.54071,0.74998
0.00090602,1,0.50957,0.76516
0.0011325,1,0.50242,0.76874
0.002265,1,0.4869,0.7764
0.0045301,1,0.47831,0.78028
0.011325,1,0.47315,0.78308
0.11325,1,0.46994,0.78476
