0,0.95345,0.95088,0.92557
1.1325e-07,0.95255,0.95017,0.91996
2.265e-07,0.95079,0.94915,0.92417
4.5301e-07,0.95286,0.95066,0.92158
9.0602e-07,0.95152,0.95,0.91946
1.1325e-06,0.95093,0.9491,0.92323
2.265e-06,0.9522,0.95027,0.92115
4.5301e-06,0.95149,0.94828,0.92132
9.0602e-06,0.941,0.94012,0.89958
1.1325e-05,0.93995,0.93734,0.89496
2.265e-05,0.93228,0.93014,0.8982
4.5301e-05,0.92408,0.91635,0.90085
9.0602e-05,0.92322,0.83542,0.91003
0.00011325,0.92504,0.82277,0.90963
0.0002265,0.93366,0.78935,0.91975
0.00045301,0.94067,0.76138,0.93016
0.00090602,0.94522,0.74083,0.93618
0.0011325,0.94522,0.73915,0.9342
0.002265,0.94784,0.73013,0.93918
0.0045301,0.94913,0.72107,0.93855
0.011325,0.94942,0.71995,0.9402
0.11325,0.94995,0.71684,0.94209
