,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1425.0,FF_a,1425.0,1563,171596.5,205671.0,1563.0,0.911708253359
1e-05,1408.696415,FF_a,1407.0,1563,169641.5,208179.25,1565.0817925,0.900078463471
2e-05,1410.39283,FF_a,1407.0,1563,169641.5,208179.25,1567.163585,0.899965289839
4e-05,1413.78566,FF_a,1407.0,1563,169641.5,208179.25,1571.32717,0.899739842212
8e-05,1420.57132,FF_a,1407.0,1563,169641.5,208179.25,1579.65434,0.89929251231
0.0001,1423.96415,FF_a,1407.0,1563,169641.5,208179.25,1583.817925,0.899070611289
0.0002,1440.9283,FF_a,1407.0,1563,169641.5,208179.25,1604.63585,0.897978379331
0.0004,1475.2512,FF_bm2,1399.0,1563,190628.0,208179.25,1646.2717,0.896116479437
0.0008,1544.9508,FF_a,1408.0,1561,171188.5,208618.25,1727.8946,0.894123287381
0.001,1583.482,FF_a,1413.0,1562,170482.0,209126.0,1771.126,0.894053839196
0.002,1767.045,FF_bm2,1385.0,1560,191022.5,209702.0,1979.404,0.892715686136
0.004,2220.348,FF_bm2,1357.0,1502,215837.0,231634.5,2428.538,0.914273525883
0.008,3074.274,FF_bm2,1280.0,1446,224284.25,241977.0,3381.816,0.909060102619
0.01,3491.495,coreopt_IS_da,1255.0,1438,223649.5,243238.0,3870.38,0.902106511505
0.02,5715.78,FF_mix,1234.0,1421,224089.0,244490.75,6310.815,0.905711861305
0.04,10246.2,FF_bm2,1231.0,1414,225380.0,245178.5,11221.14,0.91311577968
0.08,19212.36,FF_bm2,1220.0,1407,224904.5,245406.0,21039.48,0.913157549521
0.1,23752.9,coreopt_IS_da,1224.0,1404,225289.0,245382.75,25942.275,0.915605898095
0.2,46419.8,coreopt_IS_da,1225.0,1401,225974.0,245384.0,50477.8,0.919608223813
0.4,91677.2,coreopt_IS_da,1229.0,1400,226120.5,245376.25,99550.5,0.92091149718
1.0,226455.25,FF_bm2,1216.0,1400,225239.25,245381.5,246781.5,0.917634628203
10.0,2249943.0,FF_bm2,1213.0,1397,224873.0,245347.75,2454874.5,0.916520579769
