,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4019.0,FF_a,4019.0,4243,224160.0,251490.0,4243.0,0.947207164742
1e-05,4027.43752,FF_d,4025.0,4245,243752.0,252112.0,4247.52112,0.948185401842
2e-05,4031.52664,FF_a,4027.0,4236,226332.0,250978.0,4241.01956,0.950603170526
4e-05,4033.77952,FF_d,4024.0,4253,244488.0,253190.0,4263.1276,0.946201919924
8e-05,4046.43968,FF_d,4027.0,4243,242996.0,251204.0,4263.09632,0.94917857263
0.0001,4045.296,FF_d,4021.0,4247,242960.0,251548.0,4272.1548,0.946898272506
0.0002,4067.6712,FF_d,4019.0,4235,243356.0,251564.0,4285.3128,0.949212202199
0.0004,4138.1088,FF_d,4041.0,4233,242772.0,250068.0,4333.0272,0.955015652798
0.0008,4192.1664,FF_a,4012.0,4248,225208.0,252866.0,4450.2928,0.941997883825
0.001,4276.334,FF_d,4032.0,4245,244334.0,252428.0,4497.428,0.950839902273
0.002,4495.4,FF_d,4009.0,4241,243200.0,252016.0,4745.032,0.947390871126
0.004,4993.944,FF_d,3970.0,4195,255986.0,264536.0,5253.144,0.950658120166
0.008,6088.376,FF_d,3795.0,4060,286672.0,296742.0,6433.936,0.946291041751
0.01,6634.28,FF_d,3760.0,4051,287428.0,298486.0,7035.86,0.942923821679
0.02,9564.8,FF_d,3583.0,3852,299090.0,309312.0,10038.24,0.952836353783
0.04,15999.68,FF_d,3148.0,3407,321292.0,331134.0,16652.36,0.960805555489
0.08,28950.96,FF_d,3138.0,3376,322662.0,331706.0,29912.48,0.967855557279
0.1,35400.2,FF_d,3128.0,3363,322722.0,331666.0,36529.6,0.969082606982
0.2,67217.6,FF_d,3138.0,3377,320398.0,329564.0,69289.8,0.970093722308
0.4,131794.6,FF_d,3125.0,3353,321674.0,330338.0,135488.2,0.972738585353
1.0,326231.0,FF_d,3073.0,3343,323158.0,333460.0,336803.0,0.968610730902
10.0,3214959.0,FF_d,3099.0,3354,321186.0,331002.0,3313374.0,0.970297648258
