0,1567,78243,42.5,16474
1.161e-07,1549.6,78926,51.75,19989
2.322e-07,1546.9,78806,51.6,19928
4.644e-07,1545.8,78764,51.65,19947
9.288e-07,1550.5,78975,51.5,19888
1.161e-06,1549,78906,51.6,19930
2.322e-06,1546.1,78771,51.65,19941
4.644e-06,1546.2,78807,51.65,19955
9.288e-06,1481.7,76493,91.75,36683
1.161e-05,1472.6,75936,98.6,39308
2.322e-05,1464.5,75600,100.4,40066
4.644e-05,1389.7,72808,131.3,52366
9.288e-05,1254.7,66733,189.1,75722
0.0001161,1245.3,66101,194.4,77780
0.0002322,1232.4,65787,197.7,79070
0.0004644,1228.8,66260,197.75,79089
0.0009288,1219.9,67024,197.75,79089
0.001161,1217.7,66856,197.75,79089
0.002322,1217.8,66868,197.75,79089
0.004644,1215.3,66753,197.75,79089
0.01161,1219.5,66971,197.75,79089
0.1161,1217.7,66866,197.75,79089
