1693.6,1.4457e+05
1692.8,1.4598e+05
1692.1,1.473e+05
1691.5,1.4834e+05
1690.3,1.4808e+05
1689.8,1.4816e+05
1691.4,1.4991e+05
1688.3,1.5098e+05
1684.3,1.5258e+05
1682.4,1.5343e+05
1668,1.571e+05
1624.9,1.6453e+05
1613.8,1.7006e+05
1607.8,1.7275e+05
1607.4,1.7518e+05
1607.8,1.7586e+05
1604.6,1.7561e+05
1602.9,1.7554e+05
1600.6,1.754e+05
1600,1.7531e+05
1600.5,1.7546e+05
1601.6,1.7551e+05
