,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1752.0,FF_a,1752.0,1831,92208.0,99338.0,1831.0,0.956854178045
1e-05,1759.95084,FF_a,1759.0,1830,95084.0,100928.0,1831.00928,0.961191654911
2e-05,1750.86336,FF_a,1749.0,1830,93168.0,100928.0,1832.01856,0.955701758829
4e-05,1757.87904,FF_mix,1754.0,1830,96976.0,100928.0,1834.03712,0.958475169794
8e-05,1754.4704,FF_a,1747.0,1830,93380.0,100928.0,1838.07424,0.954515525989
0.0001,1757.3404,FF_a,1748.0,1830,93404.0,100928.0,1840.0928,0.955028137711
0.0002,1775.0048,FF_a,1756.0,1829,95024.0,101270.0,1849.254,0.959849106721
0.0004,1785.088,FF_a,1748.0,1830,92720.0,100928.0,1870.3712,0.954403061809
0.0008,1796.5552,FF_a,1719.0,1810,96944.0,120620.0,1906.496,0.942333579509
0.001,1820.936,FF_a,1723.0,1809,97936.0,120954.0,1929.954,0.943512643307
0.002,1910.656,FF_mix,1682.0,1809,114328.0,120932.0,2050.864,0.931634667145
0.004,2142.552,FF_mix,1675.0,1804,116888.0,123596.0,2298.384,0.932199319174
0.008,2649.392,FF_mix,1416.0,1595,154174.0,163846.0,2905.768,0.911769969247
0.01,2954.0,FF_mix,1414.0,1596,154000.0,163912.0,3235.12,0.913103687035
0.02,4510.64,FF_mix,1419.0,1595,154582.0,163874.0,4872.48,0.925738022527
0.04,7629.72,FF_mix,1429.0,1595,155018.0,163888.0,8150.52,0.936102236422
0.08,13871.92,FF_mix,1434.0,1595,155474.0,163888.0,14706.04,0.943280448034
0.1,16915.8,FF_mix,1425.0,1596,154908.0,163898.0,17985.8,0.94050862347
0.2,32324.8,coreopt_IS_da,1422.0,1596,154514.0,163912.0,34378.4,0.940264817444
0.4,63525.8,FF_mix2,1429.0,1594,155242.0,163920.0,67162.0,0.945859265656
1.0,157017.0,FF_mix,1435.0,1594,155582.0,163920.0,165514.0,0.948662952983
10.0,1566151.0,FF_mix,1451.0,1593,156470.0,163910.0,1640693.0,0.95456675929
