,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1744.0,FF_a,1744.0,1824,90721.0,103522.5,1824.0,0.956140350877
1e-05,1752.944165,FF_a,1752.0,1824,94416.5,108798.5,1825.087985,0.960471045455
2e-05,1753.88833,FF_a,1752.0,1824,94416.5,108798.5,1826.17597,0.960415840977
4e-05,1755.77666,FF_a,1752.0,1824,94416.5,108798.5,1828.35194,0.960305629123
8e-05,1759.55332,FF_a,1752.0,1824,94416.5,108798.5,1832.70388,0.960085990542
0.0001,1761.44165,FF_a,1752.0,1824,94416.5,108798.5,1834.87985,0.959976561953
0.0002,1770.8833,FF_a,1752.0,1824,94416.5,108798.5,1845.7597,0.959433289176
0.0004,1789.7666,FF_a,1752.0,1824,94416.5,108798.5,1867.5194,0.958365733711
0.0008,1810.644,FF_a,1732.0,1812,98305.0,120621.0,1908.4968,0.948727815525
0.001,1821.545,FF_mix,1706.0,1812,115545.0,121880.0,1933.88,0.941912114506
0.002,1925.439,FF_a,1731.0,1811,97219.5,122209.5,2055.419,0.936762285451
0.004,2151.936,FF_mix,1658.0,1782,123484.0,130723.5,2304.894,0.93363772911
0.008,2665.736,coreopt_IS_da,1470.0,1647,149467.0,159748.0,2924.984,0.911367720302
0.01,3009.52,coreopt_IS_da,1493.0,1644,151652.0,160358.5,3247.585,0.926694759337
0.02,4505.63,FF_mix,1485.0,1643,151031.5,160376.0,4850.52,0.928896283285
0.04,7596.58,coreopt_IS_da,1498.0,1637,152464.5,160562.0,8059.48,0.942564532699
0.08,13657.84,coreopt_IS_da,1486.0,1630,152148.0,160716.0,14487.28,0.942747016693
0.1,16686.25,coreopt_IS_da,1485.0,1629,152012.5,160715.5,17700.55,0.942696695865
0.2,31972.9,coreopt_IS_da,1480.0,1621,152464.5,160779.0,33776.8,0.946593519812
0.4,62363.8,FF_mix,1473.0,1620,152227.0,160787.5,65935.0,0.945837567301
1.0,153608.5,FF_mix,1472.0,1619,152136.5,160782.5,162401.5,0.945856411425
10.0,1529251.0,coreopt_IS_da,1491.0,1620,152776.0,160801.0,1609630.0,0.950063679231
