1602.9,98886,1608,95373,1610,1.0646e+05
1602.8,98915,1607.7,95436,1609.5,1.0652e+05
1602.7,98947,1607.4,95506,1609,1.0659e+05
1602.6,99011,1606.8,95644,1608,1.0673e+05
1602.4,99139,1605.6,95921,1606,1.0701e+05
1602.2,99203,1605,96060,1605,1.0715e+05
1601.6,99523,1602,96753,1599.9,1.0786e+05
1600.4,1.0016e+05,1596,98140,1589.7,1.0927e+05
1552.4,1.1747e+05,1566.8,1.1541e+05,1563.6,1.2696e+05
1552.9,1.1752e+05,1565.2,1.1579e+05,1561.2,1.2741e+05
1555.1,1.1774e+05,1557.7,1.1772e+05,1549.5,1.2965e+05
1515.8,1.2471e+05,1514.2,1.2549e+05,1511.8,1.3797e+05
1437,1.3866e+05,1427.4,1.4105e+05,1436.4,1.5461e+05
1436.4,1.3883e+05,1422.5,1.4581e+05,1435.1,1.5486e+05
1433.6,1.3969e+05,1422.5,1.4581e+05,1428.5,1.5613e+05
1427.8,1.4141e+05,1422.5,1.4581e+05,1415.4,1.5867e+05
1416.4,1.4484e+05,1422.5,1.4581e+05,1389.2,1.6374e+05
1414.4,1.4469e+05,1422.5,1.4581e+05,1387.8,1.6376e+05
1404.3,1.4393e+05,1422.5,1.4581e+05,1380.8,1.6382e+05
1404.3,1.4393e+05,1422.5,1.4581e+05,1379.5,1.6384e+05
1404.2,1.4392e+05,1422.5,1.4581e+05,1375.8,1.6392e+05
NaN,NaN,1422.5,1.4581e+05,NaN,NaN
