0,4644.6,2.1644e+05,146.95,58484
1.1976e-07,4637.7,2.1612e+05,147.1,58578
2.3951e-07,4637.6,2.1611e+05,146.45,58321
4.7902e-07,4639.1,2.1618e+05,146.9,58501
9.5804e-07,4639.2,2.1619e+05,146.95,58520
1.1976e-06,4640.2,2.1624e+05,147.65,58798
2.3951e-06,4639.9,2.1622e+05,146.75,58439
4.7902e-06,4637.3,2.161e+05,147.55,58759
9.5804e-06,4638.3,2.1614e+05,147.05,58560
1.1976e-05,4638.9,2.1617e+05,146.95,58521
2.3951e-05,4639.9,2.1622e+05,148,58938
4.7902e-05,4639.1,2.1618e+05,147.75,58839
9.5804e-05,4412.1,2.056e+05,203.75,81096
0.00011976,4409.9,2.055e+05,205.1,81634
0.00023951,4410.6,2.0554e+05,204,81196
0.00047902,3498,1.6301e+05,349,1.389e+05
0.00095804,3498.5,1.6303e+05,350.15,1.3935e+05
0.0011976,3500.8,1.6313e+05,350.8,1.3961e+05
0.0023951,3515.6,1.6382e+05,345.3,1.3742e+05
0.0047902,3503.3,1.6326e+05,346.85,1.3804e+05
0.011976,3503.3,1.6326e+05,347.85,1.3844e+05
0.11976,3485.2,1.6241e+05,348.75,1.3879e+05
