,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1535.0,FF_a,1535.0,1666,127791.0,156963.0,1666.0,0.921368547419
1e-05,1527.272845,FF_a,1526.0,1665,127284.5,159542.5,1666.595425,0.916402878641
2e-05,1529.5554,FF_a,1527.0,1666,127770.0,159244.5,1669.18489,0.916348697597
4e-05,1532.1108,FF_a,1527.0,1666,127770.0,159244.5,1672.36978,0.916131598599
8e-05,1537.2216,FF_a,1527.0,1666,127770.0,159244.5,1678.73956,0.915699871873
0.0001,1533.6422,FF_a,1521.0,1666,126422.0,159732.0,1681.9732,0.911811317802
0.0002,1555.7518,FF_a,1530.0,1666,128759.0,160697.5,1698.1395,0.916150763821
0.0004,1591.507,FF_bm2,1530.0,1667,153767.5,162413.0,1731.9652,0.918902412127
0.0008,1639.8472,FF_a,1535.0,1666,131059.0,163706.0,1796.9648,0.912565009621
0.001,1659.5705,FF_a,1528.0,1662,131570.5,165878.0,1827.878,0.907921918202
0.002,1817.674,FF_bm2,1500.0,1657,158837.0,169082.5,1995.165,0.911039437841
0.004,2065.672,coreopt_IS_da,1348.0,1510,179418.0,190128.5,2270.514,0.909781661774
0.008,2915.704,FF_bm2,1301.0,1476,201838.0,214625.5,3193.004,0.913153882676
0.01,3320.98,FF_bm2,1280.0,1459,204098.0,217216.5,3631.165,0.914577002147
0.02,5387.32,FF_bm2,1249.0,1416,206916.0,220459.0,5825.18,0.924833224038
0.04,9570.8,FF_bm2,1230.0,1385,208520.0,221767.5,10255.7,0.933217625321
0.08,17905.84,FF_bm2,1207.0,1365,208735.5,222010.0,19125.8,0.936213910006
0.1,22082.5,FF_bm2,1204.0,1361,208785.0,222140.5,23575.05,0.936689423776
0.2,43163.9,coreopt_IS_da,1232.0,1363,209659.5,222123.5,45787.7,0.942696400999
0.4,84817.2,FF_bm2,1202.0,1356,209038.0,222046.5,90174.6,0.940588591466
1.0,209992.5,FF_bm2,1200.0,1355,208792.5,222135.0,223490.0,0.939605798917
10.0,2098059.0,coreopt_IS_da,1224.0,1351,209683.5,222111.5,2222466.0,0.944022990678
