0,0.046694
0.00011494,0.046929
0.00022989,0.046988
0.00045977,0.047037
0.00091954,0.047039
0.0011494,0.047058
0.0022989,0.047064
0.0045977,0.047079
0.0091954,0.047226
0.011494,0.047249
0.022989,0.04733
0.045977,0.047468
0.091954,0.0677
0.11494,0.067958
0.22989,0.068725
0.45977,0.072667
0.91954,0.12328
1.1494,0.12331
2.2989,0.12391
4.5977,0.12405
11.494,0.12408
114.94,0.12426
