0,0.99104,0.39568,0.22963
1.1529e-07,0.98942,0.39557,0.22992
2.3059e-07,0.99047,0.39557,0.23028
4.6118e-07,0.99026,0.39552,0.23096
9.2236e-07,0.98959,0.39518,0.23219
1.1529e-06,0.98971,0.39509,0.23285
2.3059e-06,0.98977,0.39464,0.2361
4.6118e-06,0.98931,0.39353,0.24235
9.2236e-06,0.98843,0.3915,0.25446
1.1529e-05,0.98742,0.39042,0.26023
2.3059e-05,0.98338,0.38559,0.28723
4.6118e-05,0.98092,0.37706,0.33257
9.2236e-05,0.96508,0.36151,0.3967
0.00011529,0.96509,0.35441,0.41943
0.00023059,0.96368,0.3313,0.49189
0.00046118,0.96597,0.30997,0.55355
0.00092236,0.97442,0.28832,0.58428
0.0011529,0.97446,0.28336,0.59127
0.0023059,0.97573,0.27266,0.60622
0.0046118,0.97562,0.26686,0.61416
0.011529,0.97677,0.26329,0.61925
0.11529,0.97677,0.26105,0.62225
