0,0.9855,0.92027,0.9231
1.1529e-07,0.98568,0.92002,0.92388
2.3059e-07,0.9853,0.92163,0.92362
4.6118e-07,0.98565,0.92005,0.92447
9.2236e-07,0.98558,0.92095,0.9228
1.1529e-06,0.9861,0.92175,0.92373
2.3059e-06,0.98528,0.92015,0.92227
4.6118e-06,0.98527,0.92037,0.9225
9.2236e-06,0.98597,0.9208,0.92385
1.1529e-05,0.98488,0.9211,0.92405
2.3059e-05,0.98543,0.9197,0.9231
4.6118e-05,0.98597,0.9219,0.92453
9.2236e-05,0.94546,0.78442,0.92007
0.00011529,0.94762,0.77671,0.9251
0.00023059,0.95652,0.76155,0.93819
0.00046118,0.96302,0.75003,0.94878
0.00092236,0.96664,0.73758,0.95237
0.0011529,0.96713,0.73544,0.9536
0.0023059,0.96758,0.73081,0.95655
0.0046118,0.96911,0.73199,0.95805
0.011529,0.9697,0.73226,0.95814
0.11529,0.96882,0.73062,0.95925
