,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1641.0,FF_a,1641.0,1692,52488.0,63150.0,1692.0,0.969858156028
1e-05,1636.53211,FF_a,1636.0,1692,53211.0,64962.0,1692.64962,0.966846351816
2e-05,1637.06422,FF_a,1636.0,1692,53211.0,64962.0,1693.29924,0.966789673868
4e-05,1638.12844,FF_a,1636.0,1692,53211.0,64962.0,1694.59848,0.966676448335
8e-05,1640.25688,FF_a,1636.0,1692,53211.0,64962.0,1697.19696,0.966450517328
0.0001,1643.3339,FF_a,1638.0,1692,53339.0,64962.0,1698.4962,0.967522859339
0.0002,1646.6422,FF_a,1636.0,1692,53211.0,64962.0,1704.9924,0.965776856249
0.0004,1659.3356,FF_a,1638.0,1692,53339.0,64962.0,1717.9848,0.965861630441
0.0008,1648.096,FF_a,1602.0,1675,57620.0,85896.0,1743.7168,0.945162654853
0.001,1669.371,FF_a,1609.0,1676,60371.0,85934.0,1761.934,0.947465115038
0.002,1758.638,FF_mix,1589.0,1675,84819.0,86738.0,1848.476,0.951398882106
0.004,1948.432,FF_mix,1538.0,1616,102608.0,104351.0,2033.404,0.958211944109
0.008,2354.152,FF_mix,1452.0,1572,112769.0,115409.0,2495.272,0.943445043266
0.01,2570.29,FF_mix,1444.0,1571,112629.0,115423.0,2725.23,0.943146083083
0.02,3721.96,FF_mix,1455.0,1570,113348.0,115527.0,3880.54,0.959134553438
0.04,5993.72,FF_mix,1452.0,1568,113543.0,115582.0,6191.28,0.968090604851
0.08,10546.6,FF_mix,1437.0,1549,113870.0,115929.0,10823.32,0.974432983595
0.1,12829.1,FF_mix,1440.0,1549,113891.0,115929.0,13141.9,0.976198266613
0.2,24261.4,FF_mix,1439.0,1539,114112.0,115970.0,24733.0,0.980932357579
0.4,47015.4,FF_mix,1421.0,1529,113986.0,116029.0,47940.6,0.980701117633
1.0,115311.0,FF_mix,1418.0,1530,113893.0,116024.0,117554.0,0.980919407251
10.0,1140708.0,FF_mix,1418.0,1530,113929.0,116024.0,1161770.0,0.981870766159
