,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1692.0,FF_a,1692.0,1776,85466.4,98614.4,1776.0,0.952702702703
1e-05,1694.86618,FF_a,1694.0,1776,86618.0,100035.2,1777.000352,0.953779315852
2e-05,1697.755392,FF_a,1696.0,1776,87769.6,100035.2,1778.000704,0.954867671414
4e-05,1695.46104,FF_a,1692.0,1776,86526.0,100035.2,1780.001408,0.952505448805
8e-05,1705.001568,FF_a,1698.0,1776,87519.6,100035.2,1784.002816,0.955716859138
0.0001,1699.71832,FF_a,1691.0,1776,87183.2,100035.2,1786.00352,0.951688113134
0.0002,1721.6304,FF_a,1704.0,1776,88152.0,100035.2,1796.00704,0.958587779255
0.0004,1728.79104,FF_a,1694.0,1776,86977.6,100035.2,1816.01408,0.951970064021
0.0008,1743.43744,coreopt_IS_aa,1667.0,1760,95546.8,117592.0,1854.0736,0.940328064646
0.001,1759.3688,FF_a,1668.0,1760,91368.8,118301.6,1878.3016,0.936680669388
0.002,1857.6328,FF_a,1673.0,1760,92316.4,118301.6,1996.6032,0.930396585561
0.004,2070.7632,FF_mix,1620.0,1757,112690.8,119212.0,2233.848,0.926993779344
0.008,2581.0864,FF_mix,1461.0,1612,140010.8,147198.4,2789.5872,0.925257471786
0.01,2846.348,FF_mix,1451.0,1613,139534.8,147246.0,3085.46,0.922503613724
0.02,4243.648,FF_mix,1452.0,1611,139582.4,147150.8,4554.016,0.931847406772
0.04,7041.104,FF_mix,1454.0,1612,139677.6,147198.4,7499.936,0.938821877947
0.08,12748.408,FF_bm2,1479.0,1613,140867.6,147246.0,13392.68,0.951893721048
0.1,15450.56,FF_mix,1459.0,1613,139915.6,147246.0,16337.6,0.945705611595
0.2,28736.4,coreopt_IS_da,1412.0,1503,136622.0,140953.6,29693.72,0.967760186329
0.4,56060.8,coreopt_IS_da,1412.0,1503,136622.0,140953.6,57884.44,0.968495160357
1.0,138034.0,coreopt_IS_da,1412.0,1503,136622.0,140953.6,142456.6,0.968954755343
10.0,1367632.0,coreopt_IS_da,1412.0,1503,136622.0,140953.6,1411039.0,0.969237561825
