,0.0,1e-05,2e-05,4e-05,8e-05,0.0001,0.0002,0.0004,0.0008,0.001,0.002,0.004,0.008,0.01,0.02,0.04,0.08,0.1,0.2,0.4,1.0,10.0
FF_a_coreAsc,229226.0,234462.0,232794.0,231050.0,228660.0,232966.0,232538.0,233174.0,231378.0,229266.0,231102.0,233066.0,238310.0,236428.0,251788.0,273816.0,277312.0,272242.0,272784.0,274344.0,269748.0,272618.0
FF_a_coreAsc_mix,247280.0,249214.0,249896.0,249522.0,248158.0,249454.0,248372.0,248762.0,248482.0,248804.0,249252.0,261074.0,276372.0,277034.0,308228.0,340724.0,341750.0,341338.0,341488.0,342554.0,343230.0,343042.0
FF_a_coreDes,82740.0,83534.0,83120.0,83412.0,83318.0,83114.0,83248.0,83404.0,83176.0,82870.0,83002.0,82988.0,83232.0,83040.0,83514.0,88482.0,90454.0,90004.0,91360.0,98802.0,98328.0,95830.0
FF_a_coreDes_bm1,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0,82830.0
FF_d_coreAsc,257390.0,257716.0,257344.0,258106.0,257148.0,257574.0,257030.0,258312.0,257502.0,257630.0,258398.0,269570.0,286046.0,286022.0,316026.0,348508.0,349038.0,349058.0,349424.0,350262.0,350310.0,350178.0
FF_d_coreDes,127854.0,131816.0,131356.0,128382.0,130286.0,132174.0,128934.0,128346.0,129868.0,129130.0,129678.0,143140.0,162760.0,162466.0,205494.0,245778.0,245332.0,246344.0,245774.0,245700.0,245736.0,245892.0
FF_d_coreDes_bm2,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0,245958.0
coreopt_FF_a,191556.0,190412.0,191066.0,191096.0,190686.0,191974.0,191304.0,191288.0,191666.0,190696.0,190464.0,192348.0,197210.0,193848.0,189100.0,188038.0,190950.0,189850.0,195008.0,189154.0,189814.0,192270.0
coreopt_FF_d,234830.0,237292.0,235412.0,235956.0,235126.0,235836.0,234782.0,235520.0,235428.0,234730.0,235672.0,248436.0,267788.0,269428.0,300206.0,328766.0,327820.0,326524.0,326676.0,326772.0,325234.0,324594.0
coreopt_IS_aa,202180.0,205150.0,205336.0,202576.0,203364.0,202294.0,202990.0,205524.0,204542.0,202432.0,204218.0,208308.0,221058.0,219154.0,224736.0,242120.0,245566.0,244306.0,241448.0,249384.0,252240.0,249604.0
coreopt_IS_ad,202180.0,205150.0,205336.0,202576.0,203364.0,202294.0,202990.0,205524.0,204542.0,202432.0,204218.0,208308.0,221058.0,219154.0,224736.0,242120.0,245566.0,244306.0,241448.0,249384.0,252240.0,249604.0
coreopt_IS_da,232696.0,237028.0,232852.0,233362.0,233806.0,234852.0,233820.0,232838.0,233192.0,235014.0,235476.0,247676.0,267280.0,268122.0,296094.0,321876.0,320206.0,321464.0,319906.0,317100.0,320720.0,319848.0
coreopt_IS_dd,232696.0,237028.0,232852.0,233362.0,233806.0,234852.0,233820.0,232838.0,233192.0,235014.0,235476.0,247676.0,267280.0,268122.0,296094.0,321876.0,320206.0,321464.0,319906.0,317100.0,320720.0,319848.0
