beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,2000.0,100000.0,2000.0,0.0,0.0,0.0,1967.0,98350.0,1967.0
1.0000000000000001e-05,2000.0,100000.0,2001.0,0.0,0.0,0.0,1966.0,98300.0,1966.9830000000857
2.0000000000000002e-05,2000.0,100000.0,2002.0,0.0,0.0,0.0,1968.0,98400.0,1969.9679999999605
4.0000000000000003e-05,2000.0,100000.0,2004.0,0.0,0.0,0.0,1970.0,98500.0,1973.9399999999343
8.0000000000000007e-05,2000.0,100000.0,2008.0,0.0,0.0,0.0,1965.0,98250.0,1972.8599999999242
0.0001,2000.0,100000.0,2010.0,0.0,0.0,0.0,1967.0,98350.0,1976.8350000000992
0.00020000000000000001,2000.0,100000.0,2020.0,0.0,0.0,0.0,1969.0,98450.0,1988.6899999999837
0.00040000000000000002,2000.0,100000.0,2040.0,0.0,0.0,0.0,1966.0,98300.0,2005.3199999999699
0.00080000000000000004,2000.0,100000.0,2080.0,0.0,0.0,0.0,1970.0,98500.0,2048.7999999999506
0.001,2000.0,100000.0,2100.0,0.0,0.0,0.0,1964.0,98200.0,2062.1999999999398
0.002,2000.0,100000.0,2200.0,0.0,0.0,0.0,1966.0,98300.0,2162.5999999999208
0.0040000000000000001,2000.0,100000.0,2400.0,0.0,0.0,0.0,1973.0,98650.0,2367.6000000000063
0.0080000000000000002,1237.0,236150.0,3126.1999999999998,0.0,0.0,0.0,1125.0,228800.0,2955.4000000000597
0.01,1238.0,236200.0,3600.0,0.0,0.0,0.0,1127.0,229250.0,3419.5
0.02,1238.0,236200.0,5962.0,0.0,0.0,0.0,1116.0,228700.0,5690.0
0.040000000000000001,1239.0,235900.0,10675.0,0.0,0.0,0.0,1129.0,229000.0,10289.0
0.080000000000000002,1238.0,236200.0,20134.0,0.0,0.0,0.0,1127.0,229600.0,19495.0
0.10000000000000001,1241.0,236000.0,24841.0,0.0,0.0,0.0,1119.0,228850.0,24004.0
0.20000000000000001,1238.0,236200.0,48478.0,0.0,0.0,0.0,1134.0,228550.0,46844.0
0.40000000000000002,1235.0,236050.0,95655.0,0.0,0.0,0.0,1129.0,230050.0,93149.0
1.0,1238.0,236200.0,237438.0,0.0,0.0,0.0,1122.0,228650.0,229772.0
10.0,1238.0,236200.0,2363238.0,0.0,0.0,0.0,1121.0,228600.0,2287121.0
