,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1641.0,FF_a,1641.0,1692,90800.0,101050.0,1692.0,0.969858156028
1e-05,1637.906,FF_a,1637.0,1692,90600.0,102100.0,1693.021,0.967445767064
2e-05,1641.843,FF_a,1640.0,1692,92150.0,102450.0,1694.049,0.969182709591
4e-05,1643.658,FF_a,1640.0,1692,91450.0,102100.0,1696.084,0.969089974317
8e-05,1645.336,FF_a,1638.0,1692,91700.0,102100.0,1700.168,0.967749069504
0.0001,1645.055,FF_a,1636.0,1692,90550.0,102100.0,1702.21,0.966423061784
0.0002,1656.27,FF_a,1638.0,1692,91350.0,102100.0,1712.42,0.967210147043
0.0004,1674.54,FF_a,1638.0,1692,91350.0,102100.0,1732.84,0.966355808961
0.0008,1682.28,FF_a,1606.0,1677,95350.0,119200.0,1772.36,0.949175111151
0.001,1702.75,FF_a,1608.0,1676,94750.0,119500.0,1795.5,0.948343079922
0.002,1801.4,FF_a,1609.0,1678,96200.0,118900.0,1915.8,0.940286042384
0.004,1983.2,FF_mix,1494.0,1568,122300.0,126000.0,2072.0,0.957142857143
0.008,2462.6,coreopt_IS_da,1487.0,1568,121950.0,126000.0,2576.0,0.95597826087
0.01,2785.0,FF_bm2,1446.0,1572,133900.0,140200.0,2974.0,0.936449226631
0.02,4110.0,FF_mix,1439.0,1571,133550.0,140150.0,4374.0,0.939643347051
0.04,6832.0,FF_mix,1456.0,1572,134400.0,140200.0,7180.0,0.951532033426
0.08,12178.0,FF_mix,1450.0,1570,134100.0,140100.0,12778.0,0.953044294882
0.1,14920.0,FF_mix,1460.0,1572,134600.0,140200.0,15592.0,0.956900974859
0.2,28325.0,FF_mix,1455.0,1572,134350.0,140200.0,29612.0,0.956537890045
0.4,55405.0,FF_mix,1465.0,1572,134850.0,140200.0,57652.0,0.961024769305
1.0,135346.0,FF_bm2,1446.0,1570,133900.0,140100.0,141670.0,0.955361050328
10.0,1344454.0,FF_mix,1454.0,1571,134300.0,140150.0,1403071.0,0.958222356531
