,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3624.0,FF_d,3624.0,3830,333627.5,337549.0,3830.0,0.946214099217
1e-05,3644.32229,FF_d,3641.0,3816,332229.0,335599.0,3819.35599,0.954171933578
2e-05,3642.63697,FF_d,3636.0,3816,331848.5,335516.0,3822.71032,0.952893801799
4e-05,3644.28674,FF_d,3631.0,3820,332168.5,335829.5,3833.43318,0.950658735625
8e-05,3652.54068,FF_d,3626.0,3816,331758.5,335528.5,3842.84228,0.950478946016
0.0001,3671.2191,FF_d,3638.0,3822,332191.0,335524.5,3855.55245,0.952190158897
0.0002,3657.9328,FF_d,3591.0,3838,334664.0,339739.5,3905.9479,0.936503223712
0.0004,3762.338,FF_d,3629.0,3817,333345.0,336929.5,3951.7718,0.952063578165
0.0008,3898.0616,FF_d,3630.0,3820,335077.0,338712.0,4090.9696,0.95284540858
0.001,3946.978,FF_d,3612.0,3818,334978.0,339212.0,4157.212,0.949429088533
0.002,4292.073,FF_d,3615.0,3811,338536.5,342300.5,4495.601,0.954727298975
0.004,4966.792,FF_d,3604.0,3792,340698.0,344247.5,5168.99,0.960882493485
0.008,6319.124,FF_d,3580.0,3798,342390.5,346787.5,6572.3,0.9614783257
0.01,6997.28,FF_d,3586.0,3791,341128.0,345013.0,7241.13,0.966324316785
0.02,10512.29,FF_d,3354.0,3595,357914.5,362511.0,10845.22,0.969301683138
0.04,18024.74,FF_d,2457.0,2713,389193.5,399410.0,18689.4,0.964436525517
0.08,33655.56,FF_d,2228.0,2472,392844.5,406615.5,35001.24,0.961553362109
0.1,41537.05,FF_d,2258.0,2495,392790.5,405401.0,43035.1,0.965190042547
0.2,80644.3,FF_d,2245.0,2490,391996.5,405324.0,83554.8,0.965166573315
0.4,159406.6,FF_d,2229.0,2457,392944.0,405668.5,164724.4,0.967716986676
1.0,394760.5,FF_bm2,2033.0,2437,392727.5,405726.5,408163.5,0.967162668881
10.0,3929308.0,FF_bm2,2033.0,2439,392727.5,406623.0,4068669.0,0.965747766653
