,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1751.0,FF_mix,1751.0,1804,95676.0,98432.0,1804.0,0.970620842572
1e-05,1719.9023,FF_a,1719.0,1804,90230.0,100970.0,1805.0097,0.952849339258
2e-05,1725.78868,FF_a,1724.0,1804,89434.0,100970.0,1806.0194,0.955575936781
4e-05,1723.86352,FF_mix,1720.0,1804,96588.0,100956.0,1808.03824,0.953444170517
8e-05,1729.23248,FF_a,1722.0,1804,90406.0,100970.0,1812.0776,0.954281693014
0.0001,1733.986,FF_a,1725.0,1804,89860.0,100956.0,1814.0956,0.955840475
0.0002,1740.022,FF_a,1722.0,1804,90110.0,100956.0,1824.1912,0.953859441927
0.0004,1763.7392,FF_mix,1725.0,1804,96848.0,100956.0,1844.3824,0.956276312331
0.0008,1767.6656,FF_a,1691.0,1786,95832.0,121334.0,1883.0672,0.938716154155
0.001,1787.47,FF_a,1693.0,1787,94470.0,120990.0,1907.99,0.936834050493
0.002,1885.472,FF_a,1693.0,1787,96236.0,121042.0,2029.084,0.929223235706
0.004,2108.536,FF_mix,1645.0,1779,115884.0,122852.0,2270.408,0.928703563412
0.008,2638.864,FF_mix,1466.0,1618,146608.0,154554.0,2854.432,0.924479546193
0.01,2935.54,FF_mix,1468.0,1617,146754.0,154572.0,3162.72,0.928169423787
0.02,4413.0,FF_mix,1473.0,1618,147000.0,154582.0,4709.64,0.937014294086
0.04,7340.4,FF_mix,1468.0,1617,146810.0,154558.0,7799.32,0.941158972834
0.08,13205.4,FF_mix,1467.0,1618,146730.0,154582.0,13984.56,0.944284267792
0.1,16161.4,FF_mix,1470.0,1617,146914.0,154572.0,17074.2,0.946539222921
0.2,30980.8,FF_mix,1480.0,1615,147504.0,154538.0,32522.6,0.952592966122
0.4,59970.2,FF_mix,1455.0,1614,146288.0,154570.0,63442.0,0.945276000126
1.0,147746.0,FF_mix,1454.0,1614,146292.0,154612.0,156226.0,0.94571966254
10.0,1468161.0,FF_mix,1461.0,1613,146670.0,154588.0,1547493.0,0.948735147752
