,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4394.0,FF_d,4394.0,4594,291382.0,294489.5,4594.0,0.956464954288
1e-05,4375.89792,FF_d,4373.0,4588,289792.0,293288.0,4590.93288,0.953160944492
2e-05,4364.81811,FF_d,4359.0,4596,290905.5,294892.5,4601.89785,0.948482181107
4e-05,4368.7062,FF_d,4357.0,4605,292655.0,296646.0,4616.86584,0.946249328311
8e-05,4387.30264,FF_d,4364.0,4595,291283.0,294905.5,4618.59244,0.949922015635
0.0001,4381.16165,FF_d,4352.0,4607,291616.5,296031.0,4636.6031,0.944907630761
0.0002,4441.5526,FF_d,4384.0,4583,287763.0,291083.0,4641.2166,0.956980245223
0.0004,4493.9774,FF_d,4378.0,4586,289943.5,293194.5,4703.2778,0.955499035162
0.0008,4616.092,FF_d,4384.0,4590,290115.0,293464.0,4824.7712,0.956748373892
0.001,4661.346,FF_d,4370.0,4588,291346.0,294881.0,4882.881,0.954630268483
0.002,4929.077,FF_d,4334.0,4596,297538.5,302034.5,5200.069,0.947886845348
0.004,5541.922,FF_d,4316.0,4535,306480.5,309819.5,5774.278,0.959760163955
0.008,6773.664,FF_d,4320.0,4510,306708.0,309765.5,6988.124,0.969310790707
0.01,7403.705,FF_d,4286.0,4517,311770.5,315366.0,7670.66,0.965197909958
0.02,10580.97,FF_d,4039.0,4312,327098.5,331472.5,10941.45,0.967053726883
0.04,17808.06,FF_d,2994.0,3259,370351.5,377411.0,18355.44,0.970178867954
0.08,32598.12,FF_d,2811.0,3045,372339.0,379879.5,33435.36,0.974959444133
0.1,40060.4,FF_d,2817.0,3058,372434.0,379928.5,41050.85,0.975872606779
0.2,77454.9,FF_d,2747.0,2975,373539.5,381909.5,79356.9,0.976032329892
0.4,152193.2,FF_bm2,2423.0,2965,374425.5,382129.0,155816.6,0.976745738259
1.0,376848.5,FF_bm2,2423.0,3012,374425.5,378974.5,381986.5,0.986549262867
10.0,3746678.0,FF_bm2,2423.0,2963,374425.5,380966.0,3812623.0,0.982703508844
