0,1464.7,1.0892e+05,53.95,20573
8.8649e-08,1454.6,1.095e+05,63.7,24544
1.773e-07,1455.5,1.0956e+05,63.7,24554
3.5459e-07,1456,1.0959e+05,63.7,24568
7.0919e-07,1455.2,1.0953e+05,63.75,24562
8.8649e-07,1455.2,1.095e+05,63.8,24591
1.773e-06,1447.8,1.0894e+05,64.25,24782
3.5459e-06,1451.3,1.0926e+05,65.55,25296
7.0919e-06,1431,1.0878e+05,79.4,31128
8.8649e-06,1422.4,1.084e+05,83.15,32678
1.773e-05,1405.8,1.0752e+05,92.05,36362
3.5459e-05,1294,1.0567e+05,135.6,54167
7.0919e-05,1179.6,1.0361e+05,182,73085
8.8649e-05,1154,1.0303e+05,189.95,76224
0.0001773,1114.5,1.0387e+05,196.7,78811
0.00035459,1102,1.0598e+05,197.4,79054
0.00070919,1085.1,1.0614e+05,197.6,79122
0.00088649,1083.3,1.0627e+05,197.6,79126
0.001773,1078.8,1.0644e+05,197.65,79141
0.0035459,1072.8,1.064e+05,197.65,79141
0.0088649,1070.8,1.064e+05,197.65,79141
0.088649,1069.1,1.0632e+05,197.65,79141
