beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,2000.0,100000.0,2000.0,0.0,0.0,0.0,1971.0,98550.0,1971.0
1.0000000000000001e-05,2000.0,100000.0,2001.0,0.0,0.0,0.0,1972.0,98600.0,1972.9860000000863
2.0000000000000002e-05,2000.0,100000.0,2002.0,0.0,0.0,0.0,1970.0,98500.0,1971.9699999999605
4.0000000000000003e-05,2000.0,100000.0,2004.0,0.0,0.0,0.0,1968.0,98400.0,1971.9359999999344
8.0000000000000007e-05,2000.0,100000.0,2008.0,0.0,0.0,0.0,1971.0,98550.0,1978.8839999999236
0.0001,2000.0,100000.0,2010.0,0.0,0.0,0.0,1972.0,98600.0,1981.8600000000997
0.00020000000000000001,2000.0,100000.0,2020.0,0.0,0.0,0.0,1967.0,98350.0,1986.6699999999837
0.00040000000000000002,2000.0,100000.0,2040.0,0.0,0.0,0.0,1970.0,98500.0,2009.3999999999699
0.00080000000000000004,2000.0,100000.0,2080.0,0.0,0.0,0.0,1966.0,98300.0,2044.6399999999508
0.001,2000.0,100000.0,2100.0,0.0,0.0,0.0,1970.0,98500.0,2068.4999999999409
0.002,2000.0,100000.0,2200.0,0.0,0.0,0.0,1971.0,98550.0,2168.0999999999203
0.0040000000000000001,2000.0,100000.0,2400.0,0.0,0.0,0.0,1980.0,99000.0,2376.000000000005
0.0080000000000000002,1238.0,236550.0,3130.4000000000001,0.0,0.0,0.0,1122.0,229700.0,2959.6000000000577
0.01,1238.0,236200.0,3600.0,0.0,0.0,0.0,1120.0,228550.0,3405.5
0.02,1238.0,236550.0,5969.0,0.0,0.0,0.0,1129.0,229700.0,5723.0
0.040000000000000001,1238.0,236200.0,10686.0,0.0,0.0,0.0,1119.0,229900.0,10315.0
0.080000000000000002,1237.0,236850.0,20185.0,0.0,0.0,0.0,1113.0,229950.0,19509.0
0.10000000000000001,1237.0,236150.0,24852.0,0.0,0.0,0.0,1128.0,229650.0,24093.0
0.20000000000000001,1239.0,236250.0,48489.0,0.0,0.0,0.0,1122.0,229700.0,47062.0
0.40000000000000002,1239.0,236250.0,95739.0,0.0,0.0,0.0,1128.0,229650.0,92988.0
1.0,1238.0,236200.0,237438.0,0.0,0.0,0.0,1118.0,229500.0,230618.0
10.0,1240.0,235950.0,2360740.0,0.0,0.0,0.0,1116.0,229050.0,2291616.0
