,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4556.0,FF_d_coreAsc,4556.0,4755,277065.5,278442.5,4755.0,0.958149316509
1e-05,4548.778015,FF_d_coreAsc,4546.0,4752,277801.5,279228.0,4754.79228,0.956672289163
2e-05,4561.55444,FF_d_coreAsc,4556.0,4756,277722.0,279085.5,4761.58171,0.9579914234
4e-05,4559.13162,FF_d_coreAsc,4548.0,4757,278290.5,279801.0,4768.19204,0.956155201333
8e-05,4580.20616,FF_d_coreAsc,4558.0,4753,277577.0,278988.5,4775.31908,0.959141385794
0.0001,4591.74625,FF_d_coreAsc,4564.0,4754,277462.5,278830.5,4781.88305,0.960238090725
0.0002,4602.8397,FF_d_coreAsc,4547.0,4754,279198.5,280686.5,4810.1373,0.956904016025
0.0004,4653.3836,FF_d_coreAsc,4542.0,4754,278459.0,279942.5,4865.977,0.956310233279
0.0008,4757.9008,FF_d_coreAsc,4535.0,4752,278626.0,280195.0,4976.156,0.956139799476
0.001,4811.6325,FF_d_coreAsc,4533.0,4753,278632.5,280348.5,5033.3485,0.955950596308
0.002,5087.047,FF_d_coreAsc,4526.0,4751,280523.5,282191.5,5315.383,0.957042418204
0.004,5634.778,FF_d_coreAsc,4444.0,4690,297694.5,299613.0,5888.452,0.956920086977
0.008,6818.64,FF_d_coreAsc,4359.0,4644,307455.0,309709.5,7121.676,0.957448780315
0.01,7404.885,FF_d_coreAsc,4317.0,4620,308788.5,311280.0,7732.8,0.957594273743
0.02,10550.15,FF_d_coreAsc,4121.0,4420,321457.5,324409.5,10908.19,0.96717695603
0.04,17430.18,FF_d_coreAsc,3255.0,3509,354379.5,359779.5,17900.18,0.973743280794
0.08,31601.8,FF_d_coreAsc,3038.0,3272,357047.5,363673.0,32365.84,0.976393629827
0.1,38709.55,FF_d_coreAsc,3031.0,3256,356785.5,363130.5,39569.05,0.97827847775
0.2,74277.8,FF_d_coreAsc,2941.0,3178,356684.0,364163.0,76010.6,0.977203179557
0.4,145793.8,FF_d_coreAsc,2906.0,3138,357219.5,365163.5,149203.4,0.97714797384
1.0,359034.5,FF_d_coreAsc,2874.0,3120,356160.5,364743.5,367863.5,0.975999249722
10.0,3561244.0,FF_d_coreAsc,2864.0,3107,355838.0,364652.0,3649627.0,0.975783004674
