,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,3790.0,FF_d,3790.0,4003,332556.0,336548.0,4003.0,0.946789907569
1e-05,3794.32717,FF_d,3791.0,4005,332717.0,336810.5,4008.368105,0.946601477361
2e-05,3790.66083,FF_d,3784.0,4005,333041.5,337065.5,4011.74131,0.944891641081
4e-05,3798.27024,FF_d,3785.0,4003,331756.0,335683.0,4016.42732,0.94568379741
8e-05,3788.54688,FF_d,3762.0,3999,331836.0,336741.5,4025.93932,0.941034272717
0.0001,3814.37685,FF_d,3781.0,4009,333768.5,338418.0,4042.8418,0.94348902052
0.0002,3835.543,FF_d,3769.0,4006,332715.0,337103.0,4073.4206,0.941602494965
0.0004,3888.605,FF_d,3755.0,4007,334012.5,339053.0,4142.6212,0.938682252676
0.0008,4040.504,FF_d,3773.0,3998,334380.0,338677.5,4268.942,0.946488380493
0.001,4096.1445,FF_d,3762.0,4009,334144.5,338835.0,4347.835,0.942111303672
0.002,4428.268,FF_d,3757.0,3994,335634.0,340142.0,4674.284,0.947368195856
0.004,5120.558,FF_d,3777.0,3989,335889.5,339685.0,5347.74,0.957518129154
0.008,6449.452,FF_d,3735.0,4018,339306.5,345328.5,6780.628,0.951158506262
0.01,7127.62,FF_d,3758.0,3984,336962.0,341118.5,7395.185,0.963819025488
0.02,10559.19,FF_d,3489.0,3720,353509.5,357766.0,10875.32,0.970931430064
0.04,18200.68,FF_d,2438.0,2676,394067.0,404189.0,18843.56,0.965883304429
0.08,34123.76,FF_bm2,2030.0,2425,401172.0,409189.5,35160.16,0.970523456093
0.1,42147.2,FF_bm2,2030.0,2386,401172.0,410475.0,43433.5,0.970384610957
0.2,82264.4,FF_bm2,2030.0,2374,401172.0,410752.5,84524.5,0.973261007164
0.4,162498.8,FF_bm2,2030.0,2320,401172.0,413128.5,167571.4,0.969728724591
1.0,403202.0,FF_bm2,2030.0,2328,401172.0,412524.0,414852.0,0.971917695949
10.0,4013750.0,FF_bm2,2030.0,2328,401172.0,411059.0,4112918.0,0.975888651318
