,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4052.0,FF_d_coreAsc,4052.0,4248,243420.0,250868.0,4248.0,0.953860640301
1e-05,4049.25344,FF_a_coreAsc,4047.0,4247,225344.0,253176.0,4249.53176,0.95287049696
2e-05,4025.48064,FF_a_coreAsc,4021.0,4244,224032.0,252636.0,4249.05272,0.947383076951
4e-05,4048.82224,FF_d_coreAsc,4039.0,4247,245556.0,253460.0,4257.1384,0.951066622593
8e-05,4057.612,FF_d_coreAsc,4038.0,4246,245150.0,253054.0,4266.24432,0.95109695921
0.0001,4069.5822,FF_d_coreAsc,4045.0,4243,245822.0,253346.0,4268.3346,0.953435609289
0.0002,4077.968,FF_d_coreAsc,4029.0,4245,244840.0,253048.0,4295.6096,0.949333943196
0.0004,4134.5768,FF_d_coreAsc,4037.0,4245,243942.0,251846.0,4345.7384,0.951409500397
0.0008,4236.5616,FF_d_coreAsc,4040.0,4251,245702.0,253720.0,4453.976,0.951186445549
0.001,4283.962,FF_d_coreAsc,4039.0,4245,244962.0,252790.0,4497.79,0.95245931891
0.002,4537.336,FF_d_coreAsc,4045.0,4247,246168.0,253844.0,4754.688,0.954286800732
0.004,4988.192,FF_d_coreAsc,3956.0,4196,258048.0,267168.0,5264.672,0.947483907829
0.008,6082.552,FF_d_coreAsc,3759.0,4035,290444.0,300932.0,6442.456,0.944135590526
0.01,6678.78,FF_d_coreAsc,3752.0,4029,292678.0,303204.0,7061.04,0.945863498861
0.02,9678.52,FF_d_coreAsc,3499.0,3770,308976.0,319274.0,10155.48,0.953034223887
0.04,16171.0,FF_d_coreAsc,3115.0,3351,326400.0,335368.0,16765.72,0.964527619452
0.08,29283.88,FF_d_coreAsc,3097.0,3314,327336.0,335582.0,30160.56,0.97093290045
0.1,35811.4,FF_d_coreAsc,3081.0,3314,327304.0,336158.0,36929.8,0.9697155143
0.2,68550.6,FF_d_coreAsc,3069.0,3303,327408.0,336300.0,70563.0,0.971480804388
0.4,133999.6,FF_d_coreAsc,3062.0,3295,327344.0,336212.0,137779.8,0.972563467214
1.0,330400.0,FF_d_coreAsc,3070.0,3285,327330.0,335514.0,338799.0,0.975209489993
10.0,3274361.0,FF_d_coreAsc,3041.0,3280,327132.0,336340.0,3366680.0,0.972578623451
