1672.2,93892
1671.2,94349
1670.2,94797
1669.8,95491
1669,94774
1668.7,94597
1670.9,96270
1668.3,96385
1646.6,1.0111e+05
1636.7,1.0398e+05
1618.1,1.1688e+05
1576.3,1.2395e+05
1492.4,1.4013e+05
1456.5,1.4711e+05
1461,1.4649e+05
1460.6,1.4688e+05
1450,1.4735e+05
1445.2,1.4754e+05
1447.4,1.4756e+05
1451.5,1.4777e+05
1447.9,1.4751e+05
1451.7,1.4773e+05
