,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1437.0,FF_a,1437.0,1582,172043.0,207349.0,1582.0,0.908343868521
1e-05,1425.7492625,coreopt_IS_aa,1424.0,1581,174926.25,208766.25,1583.0876625,0.900612958002
2e-05,1427.498525,coreopt_IS_aa,1424.0,1581,174926.25,208766.25,1585.175325,0.900530371932
4e-05,1442.91775,FF_a,1436.0,1581,172943.75,208694.5,1589.34778,0.907867848785
8e-05,1437.9941,coreopt_IS_aa,1424.0,1581,174926.25,208766.25,1597.7013,0.900039387838
0.0001,1452.323525,FF_a,1435.0,1581,173235.25,208694.5,1601.86945,0.906642875922
0.0002,1470.58875,FF_a,1436.0,1581,172943.75,208694.5,1622.7389,0.906238674626
0.0004,1491.41,FF_a,1423.0,1581,171025.0,208773.25,1664.5093,0.896005807838
0.0008,1573.8864,FF_a,1435.0,1581,173608.0,209123.25,1748.2986,0.900238895118
0.001,1603.25625,FF_a,1430.0,1579,173256.25,208775.75,1787.77575,0.896788229732
0.002,1783.169,FF_a,1434.0,1576,174584.5,210473.75,1996.9475,0.89294736091
0.004,2178.118,FF_bm2,1348.0,1531,207529.5,227028.75,2439.115,0.892995205228
0.008,3043.778,FF_mix,1293.0,1471,218847.25,238423.25,3378.386,0.900956255443
0.01,3477.4625,FF_bm2,1274.0,1461,220346.25,240473.25,3865.7325,0.899561079304
0.02,5725.625,coreopt_IS_da,1254.0,1432,223581.25,242884.25,6289.685,0.910319833187
0.04,10210.3,FF_bm2,1249.0,1423,224032.5,243229.25,11152.17,0.915543791029
0.08,19233.26,FF_bm2,1248.0,1417,224815.75,243429.5,20891.36,0.920632261375
0.1,23594.55,coreopt_IS_da,1237.0,1414,223575.5,243222.5,25736.25,0.916782748069
0.2,45804.1,coreopt_IS_da,1227.0,1414,222885.5,243478.0,50109.6,0.914078340278
0.4,90691.7,FF_bm2,1230.0,1412,223654.25,243627.0,98862.8,0.917349093896
1.0,224627.0,coreopt_IS_da,1230.0,1409,223397.0,243372.75,244781.75,0.917662366578
10.0,2241271.5,coreopt_IS_da,1234.0,1411,224003.75,243603.5,2437446.0,0.919516370824
