1e-08,0.15787,1e-08,0.17372,1e-08,0.18748,1e-08,0.21295
1.1667e-07,0.15794,1.1577e-07,0.17372,1.0249e-07,0.18748,8.8649e-08,0.21311
2.3334e-07,0.15801,2.3155e-07,0.17372,2.0497e-07,0.18774,1.773e-07,0.21329
4.6669e-07,0.15816,4.6309e-07,0.17372,4.0994e-07,0.18827,3.5459e-07,0.21365
9.3337e-07,0.15845,9.2618e-07,0.17372,8.1988e-07,0.18933,7.0919e-07,0.21437
1.1667e-06,0.15859,1.1577e-06,0.17372,1.0249e-06,0.18986,8.8649e-07,0.21473
2.3334e-06,0.15932,2.3155e-06,0.17372,2.0497e-06,0.19251,1.773e-06,0.21654
4.6669e-06,0.16077,4.6309e-06,0.18415,4.0994e-06,0.1978,3.5459e-06,0.22015
9.3337e-06,0.21397,9.2618e-06,0.205,8.1988e-06,0.20838,7.0919e-06,0.23106
1.1667e-05,0.21669,1.1577e-05,0.2115,1.0249e-05,0.21054,8.8649e-06,0.23332
2.3334e-05,0.23031,2.3155e-05,0.22683,2.0497e-05,0.22133,1.773e-05,0.2446
4.6669e-05,0.25754,4.6309e-05,0.25749,4.0994e-05,0.2568,3.5459e-05,0.30467
9.3337e-05,0.312,9.2618e-05,0.31881,8.1988e-05,0.32773,7.0919e-05,0.36615
0.00011667,0.33923,0.00011577,0.32972,0.00010249,0.33864,8.8649e-05,0.3799
0.00023334,0.34648,0.00023155,0.3353,0.00020497,0.35728,0.0001773,0.40113
0.00046669,0.34648,0.00046309,0.33976,0.00040994,0.36282,0.00035459,0.40785
0.00093337,0.34648,0.00092618,0.34578,0.00081988,0.36711,0.00070919,0.41693
0.0011667,0.34648,0.0011577,0.34632,0.0010249,0.36835,0.00088649,0.41789
0.0023334,0.34648,0.0023155,0.34901,0.0020497,0.37039,0.001773,0.42031
0.0046669,0.34648,0.0046309,0.34945,0.0040994,0.37233,0.0035459,0.42354
0.011667,0.34648,0.011577,0.35078,0.010249,0.37474,0.0088649,0.42461
0.11667,0.34648,0.11577,0.35126,0.10249,0.37474,0.088649,0.42552
