0,4090.7,2.3405e+05,87.8,34091
1.0244e-07,4085.1,2.3393e+05,89.5,34754
2.0487e-07,4085,2.3375e+05,90,34986
4.0974e-07,4084.8,2.3385e+05,89.65,34804
8.1949e-07,4085.2,2.3407e+05,90.3,35097
1.0244e-06,4085.7,2.3401e+05,90.25,35064
2.0487e-06,4082.8,2.339e+05,91.5,35565
4.0974e-06,4083.2,2.3425e+05,92.9,36140
8.1949e-06,4072.2,2.3354e+05,97.95,38041
1.0244e-05,4068.1,2.3334e+05,100.6,39102
2.0487e-05,4022.8,2.2961e+05,123.25,47997
4.0974e-05,3902.4,2.2142e+05,172.6,68201
8.1949e-05,3831.6,2.1887e+05,194.6,77583
0.00010244,3825.7,2.1949e+05,196.3,78232
0.00020487,3553.3,2.1245e+05,251.55,1.0036e+05
0.00040974,2386.2,1.6212e+05,468.75,1.8777e+05
0.00081949,2152.8,1.5578e+05,491.75,1.9694e+05
0.0010244,2128.3,1.5577e+05,492.65,1.9724e+05
0.0020487,2075.4,1.5505e+05,495.7,1.9851e+05
0.0040974,2045.7,1.5458e+05,497.2,1.9907e+05
0.010244,2029.8,1.545e+05,497.65,1.992e+05
0.10244,2022,1.5455e+05,498,1.9938e+05
