1e-08,0.84013,1e-08,0.77556,1e-08,0.72399,1e-08,0.75807
1.1667e-07,0.83971,1.1577e-07,0.77556,1.0249e-07,0.72399,8.8649e-08,0.75691
2.3334e-07,0.83924,2.3155e-07,0.77556,2.0497e-07,0.72245,1.773e-07,0.75561
4.6669e-07,0.83831,4.6309e-07,0.77556,4.0994e-07,0.71938,3.5459e-07,0.753
9.3337e-07,0.83644,9.2618e-07,0.77556,8.1988e-07,0.71322,7.0919e-07,0.74779
1.1667e-06,0.83551,1.1577e-06,0.77556,1.0249e-06,0.71015,8.8649e-07,0.74518
2.3334e-06,0.83085,2.3155e-06,0.77556,2.0497e-06,0.69476,1.773e-06,0.73214
4.6669e-06,0.82152,4.6309e-06,0.71383,4.0994e-06,0.664,3.5459e-06,0.70605
9.3337e-06,0.56121,9.2618e-06,0.59036,8.1988e-06,0.60247,7.0919e-06,0.64395
1.1667e-05,0.55199,1.1577e-05,0.56368,1.0249e-05,0.59383,8.8649e-06,0.63449
2.3334e-05,0.50591,2.3155e-05,0.50986,2.0497e-05,0.55067,1.773e-05,0.58722
4.6669e-05,0.41373,4.6309e-05,0.40224,4.0994e-05,0.42541,3.5459e-05,0.39193
9.3337e-05,0.22939,9.2618e-05,0.187,8.1988e-05,0.17489,7.0919e-05,0.18386
0.00011667,0.13722,0.00011577,0.13677,0.00010249,0.14888,8.8649e-05,0.14821
0.00023334,0.11816,0.00023155,0.11345,0.00020497,0.1148,0.0001773,0.11794
0.00046669,0.11816,0.00046309,0.11323,0.00040994,0.11345,0.00035459,0.1148
0.00093337,0.11816,0.00092618,0.11323,0.00081988,0.11323,0.00070919,0.1139
0.0011667,0.11816,0.0011577,0.11323,0.0010249,0.11323,0.00088649,0.1139
0.0023334,0.11816,0.0023155,0.11323,0.0020497,0.11323,0.001773,0.11368
0.0046669,0.11816,0.0046309,0.11323,0.0040994,0.11323,0.0035459,0.11368
0.011667,0.11816,0.011577,0.11323,0.010249,0.11323,0.0088649,0.11368
0.11667,0.11816,0.11577,0.11323,0.10249,0.11323,0.088649,0.11368
