0,3788.9,2.5791e+05,63.3,23730
8.8968e-08,3788.8,2.5776e+05,63.8,23900
1.7794e-07,3789.6,2.5784e+05,62.95,23549
3.5587e-07,3789.9,2.5815e+05,63.15,23739
7.1175e-07,3783.5,2.5752e+05,64.6,24225
8.8968e-07,3791.1,2.5812e+05,63.25,23704
1.7794e-06,3790.5,2.5852e+05,64.9,24339
3.5587e-06,3784,2.5822e+05,67.9,25543
7.1175e-06,3778.7,2.5826e+05,72.35,27244
8.8968e-06,3775.1,2.5829e+05,74.8,28109
1.7794e-05,3754.4,2.5721e+05,89.9,34151
3.5587e-05,3700.9,2.5385e+05,114.2,44234
7.1175e-05,3689.8,2.5521e+05,120.5,47058
8.8968e-05,3678.9,2.5566e+05,121.15,47208
0.00017794,3436.4,2.4862e+05,173.6,67905
0.00035587,2256,1.8924e+05,408.7,1.6372e+05
0.00071175,2012.8,1.8003e+05,438.15,1.7549e+05
0.00088968,1991.8,1.7912e+05,441.45,1.7644e+05
0.0017794,1959.2,1.7858e+05,444.15,1.776e+05
0.0035587,1945.2,1.7846e+05,445.2,1.7807e+05
0.0088968,1941,1.7863e+05,445.35,1.7803e+05
0.088968,1918,1.7727e+05,449.55,1.7966e+05
