1602.9,92620,1587.8,1.0026e+05,1573.6,1.1804e+05,1518.7,1.2949e+05
1602.8,92652,1587.8,1.0026e+05,1573.6,1.1804e+05,1518.6,1.2961e+05
1602.8,92687,1587.8,1.0026e+05,1573.5,1.1818e+05,1518.6,1.2973e+05
1602.7,92756,1587.8,1.0026e+05,1573.2,1.1844e+05,1518.5,1.2999e+05
1602.6,92895,1587.8,1.0026e+05,1572.6,1.1897e+05,1518.3,1.3049e+05
1602.5,92965,1587.8,1.0026e+05,1572.3,1.1923e+05,1518.2,1.3075e+05
1602.2,93312,1587.8,1.0026e+05,1570.8,1.2056e+05,1517.8,1.3202e+05
1601.6,94008,1582.1,1.0528e+05,1567.8,1.232e+05,1516.8,1.3456e+05
1560.6,1.1228e+05,1570.8,1.1532e+05,1561.9,1.2849e+05,1510.4,1.3991e+05
1557.6,1.1285e+05,1564.7,1.1674e+05,1559.8,1.2899e+05,1508.3,1.4057e+05
1542.6,1.1569e+05,1548.2,1.2034e+05,1549.3,1.3151e+05,1497.8,1.4388e+05
1512.5,1.2138e+05,1515.1,1.2754e+05,1511.2,1.4043e+05,1429.6,1.5984e+05
1452.2,1.3276e+05,1449,1.4193e+05,1435.1,1.5828e+05,1361.6,1.767e+05
1422.1,1.3844e+05,1439.9,1.4578e+05,1420.6,1.5976e+05,1344,1.7925e+05
1412.9,1.3947e+05,1434.7,1.482e+05,1393.5,1.6344e+05,1311.2,1.8268e+05
1412.9,1.3947e+05,1426.5,1.4899e+05,1383.5,1.6498e+05,1299.4,1.8503e+05
1412.9,1.3947e+05,1415.2,1.491e+05,1375.5,1.6579e+05,1282.7,1.8526e+05
1412.9,1.3947e+05,1414.3,1.4914e+05,1373.2,1.6584e+05,1280.9,1.854e+05
1412.9,1.3947e+05,1409.2,1.4931e+05,1369.5,1.6612e+05,1276.5,1.8558e+05
1412.9,1.3947e+05,1408.4,1.4935e+05,1365.8,1.6608e+05,1270.5,1.8554e+05
1412.9,1.3947e+05,1406,1.4947e+05,1361.3,1.6586e+05,1268.5,1.8554e+05
1412.9,1.3947e+05,1405,1.4949e+05,1361.3,1.6586e+05,1266.8,1.8546e+05
