1e-08,2.3054e+05,1e-08,2.0507e+05,1e-08,2.3405e+05,1e-08,2.6229e+05
1.1529e-07,2.2947e+05,1.1502e-07,2.042e+05,1.0244e-07,2.3393e+05,8.8968e-08,2.619e+05
2.3059e-07,2.2996e+05,2.3004e-07,2.046e+05,2.0487e-07,2.3375e+05,1.7794e-07,2.6203e+05
4.6118e-07,2.3e+05,4.6007e-07,2.0448e+05,4.0974e-07,2.3385e+05,3.5587e-07,2.6205e+05
9.2236e-07,2.2963e+05,9.2015e-07,2.0454e+05,8.1949e-07,2.3407e+05,7.1175e-07,2.6206e+05
1.1529e-06,2.2944e+05,1.1502e-06,2.0443e+05,1.0244e-06,2.3401e+05,8.8968e-07,2.622e+05
2.3059e-06,2.2971e+05,2.3004e-06,2.0457e+05,2.0487e-06,2.339e+05,1.7794e-06,2.6206e+05
4.6118e-06,2.2967e+05,4.6007e-06,2.047e+05,4.0974e-06,2.3425e+05,3.5587e-06,2.619e+05
9.2236e-06,2.2946e+05,9.2015e-06,2.0469e+05,8.1949e-06,2.3354e+05,7.1175e-06,2.615e+05
1.1529e-05,2.2926e+05,1.1502e-05,2.0502e+05,1.0244e-05,2.3334e+05,8.8968e-06,2.614e+05
2.3059e-05,2.2758e+05,2.3004e-05,2.0405e+05,2.0487e-05,2.2961e+05,1.7794e-05,2.5961e+05
4.6118e-05,2.2609e+05,4.6007e-05,1.9691e+05,4.0974e-05,2.2142e+05,3.5587e-05,2.5562e+05
9.2236e-05,2.0895e+05,9.2015e-05,1.8879e+05,8.1949e-05,2.1887e+05,7.1175e-05,2.5541e+05
0.00011529,2.0844e+05,0.00011502,1.8902e+05,0.00010244,2.1949e+05,8.8968e-05,2.5602e+05
0.00023059,2.0559e+05,0.00023004,1.8268e+05,0.00020487,2.1245e+05,0.00017794,2.473e+05
0.00046118,1.926e+05,0.00046007,1.4237e+05,0.00040974,1.6212e+05,0.00035587,1.8194e+05
0.00092236,1.585e+05,0.00092015,1.379e+05,0.00081949,1.5578e+05,0.00071175,1.7057e+05
0.0011529,1.5841e+05,0.0011502,1.3767e+05,0.0010244,1.5577e+05,0.00088968,1.701e+05
0.0023059,1.5828e+05,0.0023004,1.3684e+05,0.0020487,1.5505e+05,0.0017794,1.6856e+05
0.0046118,1.5809e+05,0.0046007,1.3658e+05,0.0040974,1.5458e+05,0.0035587,1.6855e+05
0.011529,1.5829e+05,0.011502,1.3629e+05,0.010244,1.545e+05,0.0088968,1.6813e+05
0.11529,1.5822e+05,0.11502,1.3624e+05,0.10244,1.5455e+05,0.088968,1.6807e+05
