src,dst,spec,slots_used,core_src,core_dst,cores_used,tfk_slot
0,17,77,3,0,0,1,50.0
0,26,74,3,0,0,1,50.0
0,30,71,3,0,0,1,50.0
97,29,0,17,0,0,1,400.0
0,34,68,3,0,0,1,50.0
0,38,65,3,0,0,1,50.0
0,43,62,3,0,0,1,50.0
97,10,17,17,0,0,1,400.0
96,78,0,17,0,0,1,400.0
0,47,59,3,0,0,1,50.0
0,51,56,3,0,0,1,50.0
96,48,17,17,0,0,1,400.0
96,46,34,17,0,0,1,400.0
96,0,51,17,0,1,1,400.0
0,58,53,3,0,0,1,50.0
0,63,50,3,0,0,1,50.0
0,70,47,3,0,0,1,50.0
0,76,44,3,0,0,1,50.0
1,4,77,3,0,0,1,50.0
1,5,74,3,0,0,1,50.0
95,78,17,17,0,0,1,400.0
1,6,71,3,0,0,1,50.0
1,13,68,3,0,0,1,50.0
1,14,65,3,0,0,1,50.0
95,48,0,17,0,0,1,400.0
1,16,62,3,0,0,1,50.0
1,19,59,3,0,0,1,50.0
1,20,56,3,0,0,1,50.0
1,21,53,3,0,0,1,50.0
95,24,34,17,0,0,1,400.0
95,8,51,17,0,0,1,400.0
93,92,0,17,0,0,1,400.0
1,23,50,3,0,0,1,50.0
93,84,17,17,0,0,1,400.0
1,24,31,3,0,0,1,50.0
1,27,47,3,0,0,1,50.0
1,28,44,3,0,0,1,50.0
1,29,41,3,0,0,1,50.0
1,30,38,3,0,0,1,50.0
93,32,34,17,0,0,1,400.0
1,31,35,3,0,0,1,50.0
93,8,51,17,0,1,1,400.0
1,34,28,3,0,0,1,50.0
1,36,25,3,0,0,1,50.0
92,41,17,17,0,0,1,400.0
1,37,22,3,0,0,1,50.0
92,38,34,17,0,0,1,400.0
1,40,19,3,0,0,1,50.0
1,42,16,3,0,0,1,50.0
1,44,13,3,0,0,1,50.0
1,45,10,3,0,0,1,50.0
92,37,51,17,0,0,1,400.0
92,18,0,17,1,0,1,400.0
92,1,17,17,1,1,1,400.0
90,85,0,17,0,0,1,400.0
1,46,7,3,0,0,1,50.0
90,56,17,17,0,0,1,400.0
90,42,34,17,0,0,1,400.0
90,10,51,17,0,0,1,400.0
1,48,4,3,0,1,1,50.0
1,49,1,3,0,0,1,50.0
89,98,0,17,0,0,1,400.0
89,79,17,17,0,0,1,400.0
1,53,77,3,1,0,1,50.0
1,57,74,3,1,0,1,50.0
89,35,34,17,0,0,1,400.0
89,10,51,17,0,1,1,400.0
1,59,71,3,1,0,1,50.0
87,83,0,17,0,0,1,400.0
87,6,17,17,0,0,1,400.0
86,23,0,17,0,0,1,400.0
85,72,17,17,0,0,1,400.0
1,60,68,3,1,0,1,50.0
85,69,34,17,0,0,1,400.0
1,61,65,3,1,0,1,50.0
85,67,51,17,0,0,1,400.0
85,53,0,17,1,0,1,400.0
84,67,0,17,0,0,1,400.0
1,62,62,3,1,0,1,50.0
1,66,59,3,1,0,1,50.0
84,2,34,17,0,0,1,400.0
1,68,56,3,1,0,1,50.0
83,79,34,17,0,0,1,400.0
1,70,53,3,1,0,1,50.0
1,71,50,3,1,0,1,50.0
1,77,47,3,1,0,1,50.0
80,74,0,17,0,0,1,400.0
1,78,44,3,1,0,1,50.0
1,82,41,3,1,0,1,50.0
1,83,38,3,1,1,1,50.0
80,52,17,17,0,0,1,400.0
1,85,35,3,1,1,1,50.0
78,66,62,17,0,0,1,400.0
78,38,0,17,1,0,1,400.0
1,88,14,3,1,0,1,50.0
78,6,34,17,1,0,1,400.0
77,71,0,17,0,0,1,400.0
1,89,11,3,1,1,1,50.0
74,80,34,17,0,0,1,400.0
1,90,8,3,1,1,1,50.0
1,91,5,3,1,0,1,50.0
74,50,17,17,0,0,1,400.0
1,93,2,3,1,1,1,50.0
74,30,51,17,0,0,1,400.0
1,94,77,3,2,0,1,50.0
72,77,50,17,0,0,1,400.0
72,28,0,17,0,0,1,400.0
72,8,0,17,1,0,1,400.0
1,96,74,3,2,0,1,50.0
69,61,0,17,0,0,1,400.0
1,98,71,3,2,0,1,50.0
1,99,68,3,2,0,1,50.0
69,49,17,17,0,0,1,400.0
69,47,62,17,0,0,1,400.0
2,0,31,3,0,0,1,50.0
2,9,77,3,0,0,1,50.0
2,12,74,3,0,0,1,50.0
69,24,0,17,1,0,1,400.0
2,13,71,3,0,0,1,50.0
2,18,68,3,0,0,1,50.0
2,19,65,3,0,0,1,50.0
2,24,62,3,0,0,1,50.0
69,6,51,17,1,0,1,400.0
2,25,59,3,0,0,1,50.0
68,8,17,17,0,0,1,400.0
67,86,17,17,0,0,1,400.0
65,3,0,17,0,0,1,400.0
63,78,17,17,0,1,1,400.0
63,74,0,17,0,1,1,400.0
2,32,56,3,0,0,1,50.0
2,33,53,3,0,0,1,50.0
2,36,28,3,0,0,1,50.0
2,37,25,3,0,0,1,50.0
63,52,53,17,0,0,1,400.0
62,37,0,17,0,0,1,400.0
60,77,17,17,0,0,1,400.0
60,2,0,17,0,0,1,400.0
2,40,22,3,0,0,1,50.0
59,92,34,17,0,1,1,400.0
59,45,13,17,0,0,1,400.0
59,29,51,17,0,0,1,400.0
2,42,19,3,0,0,1,50.0
2,44,77,3,1,0,1,50.0
2,47,56,3,1,0,1,50.0
2,48,74,3,1,0,1,50.0
59,15,0,17,1,0,1,400.0
56,34,0,17,0,0,1,400.0
2,51,71,3,1,0,1,50.0
56,28,47,17,0,0,1,400.0
56,26,0,17,1,0,1,400.0
2,52,50,3,1,0,1,50.0
56,15,17,17,1,0,1,400.0
2,54,68,3,1,0,1,50.0
2,55,65,3,1,0,1,50.0
2,62,59,3,1,0,1,50.0
2,66,53,3,1,0,1,50.0
56,10,34,17,1,0,1,400.0
2,73,62,3,1,0,1,50.0
56,3,51,17,1,0,1,400.0
2,76,47,3,1,0,1,50.0
55,84,0,17,0,1,1,400.0
2,80,44,3,1,1,1,50.0
2,85,41,3,1,1,1,50.0
2,86,38,3,1,0,1,50.0
55,38,17,17,0,0,1,400.0
55,27,34,17,0,1,1,400.0
2,89,35,3,1,1,1,50.0
2,92,32,3,1,2,1,50.0
55,26,17,17,1,0,1,400.0
54,49,34,17,0,0,1,400.0
53,99,17,17,0,0,1,400.0
2,97,29,3,1,1,1,50.0
53,77,34,17,0,1,1,400.0
2,98,26,3,1,0,1,50.0
3,6,77,3,0,0,1,50.0
3,9,74,3,0,0,1,50.0
3,11,71,3,0,0,1,50.0
3,24,68,3,0,0,1,50.0
3,26,48,3,0,0,1,50.0
3,29,45,3,0,0,1,50.0
3,30,42,3,0,0,1,50.0
53,55,51,17,0,1,1,400.0
3,35,31,3,0,0,1,50.0
3,38,39,3,0,1,1,50.0
3,40,36,3,0,0,1,50.0
3,41,28,3,0,1,1,50.0
3,45,25,3,0,1,1,50.0
53,41,0,17,1,0,1,400.0
3,46,22,3,0,0,1,50.0
52,77,0,17,0,1,1,400.0
3,47,19,3,0,0,1,50.0
3,48,77,3,1,0,1,50.0
3,49,74,3,1,0,1,50.0
52,0,0,17,1,0,1,400.0
3,50,71,3,1,0,1,50.0
51,66,0,17,0,0,1,400.0
50,98,34,17,0,0,1,400.0
50,27,0,17,0,0,1,400.0
3,52,47,3,1,0,1,50.0
