,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,2715.0,FF_a_coreAsc_mix,2715.0,2715,226050.0,226050.0,2715.0,1.0
1e-05,2706.227,FF_a_coreAsc_mix,2704.0,2705,222700.0,222750.0,2707.2275,0.999630433719
2e-05,2713.515,FF_a_coreAsc_mix,2709.0,2711,225750.0,225850.0,2715.517,0.99926275549
4e-05,2713.994,FF_a_coreAsc_mix,2705.0,2705,224850.0,224850.0,2713.994,1.0
8e-05,2717.968,FF_a_coreAsc_mix,2700.0,2701,224600.0,224650.0,2718.972,0.999630742795
0.0001,2720.205,FF_a_coreAsc_mix,2698.0,2698,222050.0,222050.0,2720.205,1.0
0.0002,2739.17,FF_a_coreAsc_mix,2695.0,2695,220850.0,220850.0,2739.17,1.0
0.0004,2790.44,FF_a_coreAsc_mix,2701.0,2701,223600.0,223600.0,2790.44,1.0
0.0008,2882.24,FF_a_coreAsc_mix,2703.0,2703,224050.0,224050.0,2882.24,1.0
0.001,2933.7,FF_a_coreAsc_mix,2708.0,2711,225700.0,225850.0,2936.85,0.998927422238
0.002,3156.9,FF_a_coreAsc_mix,2707.0,2707,224950.0,224950.0,3156.9,1.0
0.004,3582.6,FF_a_coreAsc_mix,2695.0,2695,221900.0,221900.0,3582.6,1.0
0.008,4519.2,FF_a_coreAsc_mix,2714.0,2714,225650.0,225650.0,4519.2,1.0
0.01,4924.0,FF_a_coreAsc_mix,2697.0,2697,222700.0,222700.0,4924.0,1.0
0.02,7123.0,FF_a_coreAsc_mix,2697.0,2697,221300.0,221300.0,7123.0,1.0
0.04,11613.0,FF_a_coreAsc_mix,2695.0,2695,222950.0,222950.0,11613.0,1.0
0.08,20726.0,FF_a_coreAsc_mix,2706.0,2709,225250.0,225400.0,20741.0,0.999276794754
0.1,25331.0,FF_a_coreAsc_mix,2711.0,2712,226200.0,226250.0,25337.0,0.99976319217
0.2,47951.0,FF_a_coreAsc_mix,2711.0,2711,226200.0,226200.0,47951.0,1.0
0.4,93191.0,FF_a_coreAsc_mix,2711.0,2711,226200.0,226200.0,93191.0,1.0
1.0,228109.0,FF_a_coreAsc_mix,2709.0,2709,225400.0,225400.0,228109.0,1.0
10.0,2264210.0,FF_a_coreAsc_mix,2710.0,2711,226150.0,226200.0,2264711.0,0.999778779721
