,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1690.0,FF_a,1690.0,1751,91080.0,99180.0,1751.0,0.965162764135
1e-05,1683.0052,FF_mix,1682.0,1751,100520.0,104660.0,1752.0466,0.960593856351
2e-05,1680.8372,FF_a,1679.0,1751,91860.0,104300.0,1753.086,0.95878764647
4e-05,1687.7296,FF_a,1684.0,1751,93240.0,104300.0,1755.172,0.961575047916
8e-05,1689.4528,FF_a,1682.0,1751,93160.0,104300.0,1759.344,0.960274284051
0.0001,1689.282,FF_a,1680.0,1751,92820.0,104300.0,1761.43,0.959040098102
0.0002,1705.824,FF_a,1687.0,1752,94120.0,103780.0,1772.756,0.962244099019
0.0004,1710.408,FF_a,1674.0,1751,91020.0,104660.0,1792.864,0.95400878148
0.0008,1746.528,FF_a,1668.0,1741,98160.0,119520.0,1836.616,0.950948919099
0.001,1753.88,FF_a,1656.0,1735,97880.0,123280.0,1858.28,0.943819015434
0.002,1858.48,coreopt_IS_da,1624.0,1734,117240.0,123420.0,1980.84,0.938228226409
0.004,2090.52,FF_mix,1597.0,1714,123380.0,130400.0,2235.6,0.935104669887
0.008,2623.52,FF_mix,1488.0,1617,141940.0,149680.0,2814.44,0.932164125012
0.01,2924.8,coreopt_IS_da,1490.0,1611,143480.0,150180.0,3112.8,0.939604214855
0.02,4359.6,FF_mix,1478.0,1599,144080.0,151340.0,4625.8,0.942453197285
0.04,7319.2,FF_mix,1488.0,1588,145780.0,151780.0,7659.2,0.955608940882
0.08,13137.4,FF_mix,1467.0,1571,145880.0,152120.0,13740.6,0.956100898068
0.1,16091.0,FF_mix,1473.0,1572,146180.0,152120.0,16784.0,0.958710676835
0.2,30568.0,FF_mix,1460.0,1570,145540.0,152140.0,31998.0,0.955309706857
0.4,60001.0,FF_mix,1473.0,1570,146320.0,152140.0,62426.0,0.961154006344
1.0,147143.0,FF_mix,1463.0,1570,145680.0,152100.0,153670.0,0.957525867118
10.0,1458063.0,FF_mix,1463.0,1571,145660.0,152140.0,1522971.0,0.957380672383
