,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1729.0,coreopt_IS_aa,1729.0,1781,142508.0,152764.0,1781.0,0.970802919708
1e-05,1730.53221,coreopt_IS_aa,1729.0,1782,153221.0,169220.0,1783.6922,0.970196657248
2e-05,1732.03026,coreopt_IS_aa,1729.0,1782,151513.0,169220.0,1785.3844,0.970116160979
4e-05,1734.12796,coreopt_IS_aa,1728.0,1781,153199.0,169176.0,1787.76704,0.969996605374
8e-05,1739.09472,coreopt_IS_aa,1727.0,1782,151184.0,169220.0,1795.5376,0.968564913372
0.0001,1738.1861,coreopt_IS_aa,1723.0,1782,151861.0,169220.0,1798.922,0.966237613415
0.0002,1760.7114,coreopt_IS_aa,1730.0,1781,153557.0,169176.0,1814.8352,0.970177016624
0.0004,1783.7924,coreopt_IS_aa,1723.0,1781,151981.0,169176.0,1848.6704,0.964905588362
0.0008,1851.0296,coreopt_IS_aa,1728.0,1781,153787.0,169176.0,1916.3408,0.965918796907
0.001,1880.328,coreopt_IS_aa,1727.0,1781,153328.0,169176.0,1950.176,0.964183745467
0.002,2048.154,coreopt_IS_da,1719.0,1781,164577.0,169471.0,2119.942,0.966136809403
0.004,2341.24,coreopt_IS_da,1646.0,1662,173810.0,175255.0,2363.02,0.9907829811
0.008,3037.088,coreopt_IS_da,1621.0,1645,177011.0,178922.0,3076.376,0.987229129339
0.01,3391.11,coreopt_IS_da,1621.0,1645,177011.0,178922.0,3434.22,0.987446931181
0.02,5374.44,coreopt_IS_da,1609.0,1670,188272.0,193103.0,5532.06,0.971507901216
0.04,9143.12,coreopt_IS_da,1611.0,1670,188303.0,193103.0,9394.12,0.973281158853
0.08,16682.84,coreopt_IS_da,1611.0,1670,188398.0,193103.0,17118.24,0.974565142211
0.1,20471.1,coreopt_IS_da,1613.0,1670,188581.0,193103.0,20980.3,0.975729613018
0.2,39180.2,coreopt_IS_da,1604.0,1670,187881.0,193103.0,40290.6,0.972440221789
0.4,77018.4,coreopt_IS_da,1614.0,1670,188511.0,193103.0,78911.2,0.976013544338
1.0,190431.0,coreopt_IS_da,1617.0,1670,188814.0,193103.0,194773.0,0.97770738244
10.0,1890517.0,coreopt_IS_da,1617.0,1670,188890.0,193103.0,1932700.0,0.978174057019
