,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4153.0,FF_d_coreAsc,4153.0,4348,251184.0,258594.0,4348.0,0.955151793928
1e-05,4156.52178,FF_d_coreAsc,4154.0,4350,252178.0,259626.0,4352.59626,0.954952293232
2e-05,4159.01896,FF_d_coreAsc,4154.0,4344,250948.0,258168.0,4349.16336,0.956280235011
4e-05,4152.10896,FF_d_coreAsc,4142.0,4355,252724.0,260818.0,4365.43272,0.95113342166
8e-05,4145.11024,FF_d_coreAsc,4125.0,4347,251378.0,259814.0,4367.78512,0.949018810706
0.0001,4198.1786,FF_d_coreAsc,4173.0,4346,251786.0,258360.0,4371.836,0.96027815316
0.0002,4179.3888,FF_d_coreAsc,4129.0,4343,251944.0,260076.0,4395.0152,0.950938417687
0.0004,4212.944,FF_a_coreAsc,4122.0,4347,227360.0,260116.0,4451.0464,0.946506421501
0.0008,4340.5472,FF_d_coreAsc,4139.0,4347,251934.0,259838.0,4554.8704,0.952946367036
0.001,4388.918,FF_d_coreAsc,4136.0,4350,252918.0,261050.0,4611.05,0.951826156732
0.002,4630.396,FF_d_coreAsc,4123.0,4344,253698.0,262096.0,4868.192,0.951153118036
0.004,5104.616,FF_d_coreAsc,4045.0,4302,264904.0,274670.0,5400.68,0.945180236563
0.008,6234.808,FF_d_coreAsc,3899.0,4168,291976.0,302198.0,6585.584,0.946735779242
0.01,6812.94,FF_d_coreAsc,3888.0,4158,292494.0,302754.0,7185.54,0.948145859601
0.02,9783.84,FF_d_coreAsc,3566.0,3866,310892.0,322292.0,10311.84,0.94879672299
0.04,16373.96,FF_d_coreAsc,3151.0,3412,330574.0,340492.0,17031.68,0.961382552984
0.08,29612.6,FF_d_coreAsc,3119.0,3359,331170.0,340360.0,30587.8,0.968118007833
0.1,36262.8,FF_d_coreAsc,3089.0,3336,331738.0,341152.0,37451.2,0.968268039475
0.2,69510.2,FF_d_coreAsc,3089.0,3337,332106.0,341572.0,71651.4,0.970116424801
0.4,135812.0,FF_d_coreAsc,3068.0,3298,331860.0,340614.0,139543.6,0.973258537117
1.0,335504.0,FF_d_coreAsc,3070.0,3297,332434.0,341200.0,344497.0,0.973895273399
10.0,3330179.0,FF_d_coreAsc,3059.0,3290,332712.0,341546.0,3418750.0,0.974092577697
