,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1674.0,FF_a,1674.0,1758,107726.5,124416.5,1758.0,0.952218430034
1e-05,1676.123005,FF_a,1675.0,1758,112300.5,133043.0,1759.33043,0.952705061209
2e-05,1677.24601,FF_a,1675.0,1758,112300.5,133043.0,1760.66086,0.952622988393
4e-05,1679.49202,FF_a,1675.0,1758,112300.5,133043.0,1763.32172,0.952459214306
8e-05,1683.98404,FF_a,1675.0,1758,112300.5,133043.0,1768.64344,0.952133144485
0.0001,1686.23005,FF_a,1675.0,1758,112300.5,133043.0,1771.3043,0.951970844309
0.0002,1697.4601,FF_a,1675.0,1758,112300.5,133043.0,1784.6086,0.951166603142
0.0004,1719.9202,FF_a,1675.0,1758,112300.5,133043.0,1811.2172,0.949593566139
0.0008,1753.2244,FF_a,1661.0,1753,115280.5,145040.5,1869.0324,0.938038527315
0.001,1778.822,FF_a,1661.0,1750,117822.0,147039.5,1897.0395,0.937683163687
0.002,1904.987,FF_bm2,1624.0,1747,140493.5,147674.0,2042.348,0.932743587283
0.004,2191.116,FF_bm2,1575.0,1702,154029.0,162287.0,2351.148,0.931934527303
0.008,2790.204,FF_bm2,1405.0,1589,173150.5,185584.5,3073.676,0.907774274192
0.01,3179.785,coreopt_IS_da,1431.0,1582,174878.5,185809.5,3440.095,0.92433057808
0.02,4981.77,coreopt_IS_da,1408.0,1550,178688.5,188821.5,5326.43,0.935292494222
0.04,8505.98,FF_bm2,1380.0,1535,178149.5,189387.0,9110.48,0.933647842924
0.08,15742.48,FF_bm2,1383.0,1517,179493.5,189702.0,16693.16,0.943049728152
0.1,19365.35,FF_bm2,1382.0,1515,179833.5,189753.5,20490.35,0.945096106216
0.2,37476.1,FF_bm2,1380.0,1505,180480.5,189811.5,39467.3,0.949548106914
0.4,73325.0,FF_bm2,1365.0,1502,179900.0,189814.5,77427.8,0.947011280186
1.0,180806.0,FF_bm2,1366.0,1501,179440.0,189836.5,191337.5,0.944958515712
10.0,1800953.0,coreopt_IS_da,1388.0,1499,179956.5,189831.0,1899809.0,0.947965295459
