0,0.96099,0.96082,0.92421
1.1968e-07,0.96066,0.96066,0.91694
2.3937e-07,0.96118,0.96111,0.9224
4.7873e-07,0.96118,0.96118,0.92365
9.5747e-07,0.96057,0.96049,0.92208
1.1968e-06,0.96016,0.9593,0.92219
2.3937e-06,0.95994,0.9597,0.92689
4.7873e-06,0.95919,0.95876,0.92398
9.5747e-06,0.94666,0.94565,0.91053
1.1968e-05,0.9437,0.94269,0.90827
2.3937e-05,0.93952,0.93491,0.9119
4.7873e-05,0.93467,0.91676,0.91547
9.5747e-05,0.94023,0.86988,0.92512
0.00011968,0.93694,0.85332,0.92568
0.00023937,0.94409,0.81607,0.93235
0.00047873,0.94872,0.7913,0.93871
0.00095747,0.95595,0.78165,0.94655
0.0011968,0.95649,0.77604,0.94716
0.0023937,0.95904,0.77027,0.95039
0.0047873,0.96037,0.76691,0.95138
0.011968,0.96009,0.76641,0.95105
0.11968,0.96065,0.7624,0.95258
