,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,1680.0,FF_a,1680.0,1749,94872.0,103789.0,1749.0,0.960548885077
1e-05,1681.94577,FF_a,1681.0,1749,94577.0,104828.0,1750.04828,0.9610853536
2e-05,1677.87242,FF_a,1676.0,1749,93621.0,104828.0,1751.09656,0.958183836533
4e-05,1685.74384,FF_a,1682.0,1749,93596.0,104828.0,1753.19312,0.961527752288
8e-05,1687.53424,FF_a,1680.0,1749,94178.0,104828.0,1757.38624,0.96025233474
0.0001,1688.4814,FF_a,1679.0,1749,94814.0,104828.0,1759.4828,0.95964643701
0.0002,1700.7882,FF_a,1682.0,1749,93941.0,104828.0,1769.9656,0.960915963565
0.0004,1716.6496,FF_a,1679.0,1749,94124.0,104828.0,1790.9312,0.958523476502
0.0008,1739.4048,FF_a,1661.0,1731,98006.0,121174.0,1827.9392,0.951566003946
0.001,1756.545,FF_a,1659.0,1732,97545.0,120883.0,1852.883,0.948006431059
0.002,1848.83,FF_a,1653.0,1732,97915.0,121577.0,1975.154,0.936043468003
0.004,2063.316,FF_mix,1600.0,1729,115829.0,122795.0,2220.18,0.929346269221
0.008,2632.128,coreopt_IS_da,1473.0,1577,144891.0,150507.0,2781.056,0.946449118608
0.01,2868.34,FF_mix,1436.0,1575,143234.0,150740.0,3082.4,0.930554113678
0.02,4299.18,FF_mix,1432.0,1574,143359.0,151027.0,4594.54,0.935715000849
0.04,7172.68,FF_bm2,1434.0,1572,143467.0,150919.0,7608.76,0.942687113275
0.08,12911.36,FF_mix,1434.0,1573,143467.0,150973.0,13650.84,0.945828974627
0.1,15799.9,FF_mix,1437.0,1572,143629.0,150919.0,16663.9,0.948151393131
0.2,30210.0,FF_mix,1441.0,1572,143845.0,150919.0,31755.8,0.951322278135
0.4,58775.6,FF_mix,1432.0,1573,143359.0,150973.0,61962.2,0.948571871238
1.0,145781.0,FF_mix,1450.0,1573,144331.0,150973.0,152546.0,0.955652721146
10.0,1440973.0,FF_mix,1443.0,1573,143953.0,150973.0,1511303.0,0.953463997623
