,best_heuristic,best_method,cnk_bh,cnk_ub,thp_bh,thp_ub,ub,optimality
0.0,4872.0,FF_a_coreAsc_mix,4872.0,4907,295273.6,296939.6,4907.0,0.992867332382
1e-05,4867.956596,FF_a_coreAsc_mix,4865.0,4907,295659.6,297658.8,4909.976588,0.991441916016
2e-05,4858.915896,FF_a_coreAsc_mix,4853.0,4907,295794.8,298365.2,4912.967304,0.988998215405
4e-05,4872.81896,FF_a_coreAsc_mix,4861.0,4906,295474.0,297616.0,4917.90464,0.990832339523
8e-05,4896.65472,FF_a_coreAsc_mix,4873.0,4903,295684.0,297112.0,4926.76896,0.993887628942
0.0001,4902.70792,FF_a_coreAsc_mix,4873.0,4907,297079.2,298697.6,4936.86976,0.993080263069
0.0002,4937.1128,FF_a_coreAsc_mix,4878.0,4908,295564.0,296992.0,4967.3984,0.993903126433
0.0004,5000.72688,FF_a_coreAsc_mix,4882.0,4906,296817.2,297959.6,5025.18384,0.995133121339
0.0008,5123.71584,FF_a_coreAsc_mix,4888.0,4902,294644.8,295311.2,5138.24896,0.997171581192
0.001,5163.8096,FF_a_coreAsc_mix,4867.0,4908,296809.6,298761.2,5206.7612,0.991750802783
0.002,5468.9048,FF_a_coreAsc_mix,4872.0,4900,298452.4,299785.2,5499.5704,0.994424000827
0.004,6025.7168,FF_a_coreAsc_mix,4817.0,4888,302179.2,305558.8,6110.2352,0.986167733772
0.008,7184.424,FF_a_coreAsc_mix,4603.0,4736,322678.0,329008.8,7368.0704,0.975075373873
0.01,7838.968,FF_a_coreAsc_mix,4614.0,4742,322496.8,328589.6,8027.896,0.976466062839
0.02,11061.56,FF_a_coreAsc_mix,4566.0,4711,324778.0,331680.0,11344.6,0.975050684907
0.04,17506.808,FF_a_coreAsc_mix,4109.0,4313,334945.2,344655.6,18099.224,0.967268430956
0.08,31303.76,FF_a_coreAsc_mix,3550.0,3748,346922.0,357746.8,32367.744,0.967128262013
0.1,38282.8,FF_a_coreAsc_mix,3551.0,3748,347318.0,357745.2,39522.52,0.968632566952
0.2,73172.8,FF_a_coreAsc_mix,3586.0,3759,347934.0,357918.8,75342.76,0.971198825209
0.4,142618.12,FF_a_coreAsc_mix,3565.0,3751,347632.8,357888.0,146906.2,0.970810762241
1.0,350859.2,FF_a_coreAsc_mix,3558.0,3749,347301.2,357794.4,361543.4,0.97044836111
10.0,3485478.0,FF_a_coreAsc_mix,3562.0,3749,348191.6,357792.8,3581677.0,0.973141352501
